shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
letters_lower/y_dejavuserif-bold,letters_lower,targets/letters_lower/y_dejavuserif-bold.png,0.6416,0.5912,0.0249,0.5587,10,5,3,0.2,64.9,0.3347,0.3158,0.9269,-8.05,16.09,0.13558,0.07995,letters_lower/y_dejavuserif-bold/y_dejavuserif-bold_best.png,"[1.91986, -1.437304, 0.813752, -1.604554, 2.336143, 0.846115, 0.929123, -0.379398, -0.937149, 1.139603, -2.145414, -0.174197, -0.841317, -0.756884, -1.480291, 0.080855, -1.670916, 0.680901]",110.0,-82.35,46.62,-91.93,133.85,48.48,53.23,-21.74,-53.69,65.29,-122.92,-9.98,-48.2,-43.37,-84.81,4.63,-95.74,39.01
letters_upper/N_dejavuserif-bold,letters_upper,targets/letters_upper/N_dejavuserif-bold.png,0.6414,0.6034,0.0196,0.5677,10,3,3,0.2,64.6,0.1159,0.1,1.0231,-20.11,20.11,0.16528,0.11633,letters_upper/N_dejavuserif-bold/N_dejavuserif-bold_best.png,"[-0.845338, -1.250321, 0.576048, 0.151599, -2.742387, 1.121934, -0.040298, -1.531007, -0.012665, 0.166325, -0.291975, 0.948048, -0.145911, -0.340856, 0.294194, 1.65806, 1.39646, 0.456352]",-48.43,-71.64,33.01,8.69,-157.13,64.28,-2.31,-87.72,-0.73,9.53,-16.73,54.32,-8.36,-19.53,16.86,95.0,80.01,26.15
letters_upper/Z_dejavusansmono-bold,letters_upper,targets/letters_upper/Z_dejavusansmono-bold.png,0.6389,0.6115,0.0288,0.5518,10,8,3,0.2,65.1,0.3115,0.2668,0.7346,-4.02,24.14,0.21351,0.14686,letters_upper/Z_dejavusansmono-bold/Z_dejavusansmono-bold_best.png,"[-1.397412, -1.171484, -1.507502, -0.167822, 2.504412, 1.630356, -1.234509, -1.699274, -1.689129, 0.290479, -2.689042, -0.096889, -0.878207, -0.600011, -1.418559, -1.539577, -0.91391, 0.011675]",-80.07,-67.12,-86.37,-9.62,143.49,93.41,-70.73,-97.36,-96.78,16.64,-154.07,-5.55,-50.32,-34.38,-81.28,-88.21,-52.36,0.67
abstract/bone_mpeg7-01,abstract,targets/abstract/bone_mpeg7-01.png,0.6369,0.5976,0.0339,0.5354,10,2,3,0.2,41.2,0.0974,0.0516,1.1192,20.11,8.05,0.39522,0.45921,abstract/bone_mpeg7-01/bone_mpeg7-01_best.png,"[0.030504, -0.857171, -1.292388, -0.069026, -2.546895, 0.301379, -0.094114, -0.95207, -1.224997, 0.172248, -1.995022, 1.051029, -1.417137, -1.42635, 1.352753, 1.077227, -0.145664, 1.506978]",1.75,-49.11,-74.05,-3.95,-145.93,17.27,-5.39,-54.55,-70.19,9.87,-114.31,60.22,-81.2,-81.72,77.51,61.72,-8.35,86.34
letters_lower/m_dejavusans-bold,letters_lower,targets/letters_lower/m_dejavusans-bold.png,0.6355,0.59,0.0369,0.5198,10,2,3,0.2,64.8,0.2209,0.1903,1.3115,-4.02,28.16,0.10953,0.26338,letters_lower/m_dejavusans-bold/m_dejavusans-bold_best.png,"[-0.740327, -1.150686, 0.082598, 1.359836, 2.073192, -0.009801, 0.475729, -0.691614, -1.665818, -1.65806, -0.497075, 0.120524, -0.64728, -0.23361, 0.410506, 1.555202, -1.512051, 1.249503]",-42.42,-65.93,4.73,77.91,118.79,-0.56,27.26,-39.63,-95.44,-95.0,-28.48,6.91,-37.09,-13.38,23.52,89.11,-86.63,71.59
letters_upper/S_dejavuserif-bold,letters_upper,targets/letters_upper/S_dejavuserif-bold.png,0.6352,0.5895,0.0305,0.5262,10,0,3,0.2,65.9,0.1763,0.1037,0.9269,-28.16,16.09,0.14395,0.14766,letters_upper/S_dejavuserif-bold/S_dejavuserif-bold_best.png,"[-0.931158, -0.903704, 0.418243, 0.296252, 0.676804, 1.177286, -0.030062, 1.416702, -1.583443, 0.92936, -1.607424, 1.478767, -1.882257, -0.118979, -1.118053, -1.628186, 1.370612, 0.579174]",-53.35,-51.78,23.96,16.97,38.78,67.45,-1.72,81.17,-90.72,53.25,-92.1,84.73,-107.85,-6.82,-64.06,-93.29,78.53,33.18
letters_upper/P_dejavusansmono-bold,letters_upper,targets/letters_upper/P_dejavusansmono-bold.png,0.6339,0.5878,0.0355,0.5118,10,8,3,0.2,65.7,0.2017,0.1764,0.6385,4.02,28.16,0.16625,0.0056,letters_upper/P_dejavusansmono-bold/P_dejavusansmono-bold_best.png,"[-1.382338, -1.4222, -1.313393, 0.331324, 1.959287, 0.377194, 1.91986, 0.814381, -0.906244, -0.606467, -1.729287, -0.174533, -1.529089, -1.115824, -1.001018, -1.624415, 0.104607, 0.845061]",-79.2,-81.49,-75.25,18.98,112.26,21.61,110.0,46.66,-51.92,-34.75,-99.08,-10.0,-87.61,-63.93,-57.35,-93.07,5.99,48.42
letters_upper/F_dejavuserif-bold,letters_upper,targets/letters_upper/F_dejavuserif-bold.png,0.633,0.6019,0.0205,0.564,10,9,3,0.2,65.3,0.2812,0.2489,0.7346,4.02,24.14,0.22029,0.07764,letters_upper/F_dejavuserif-bold/F_dejavuserif-bold_best.png,"[-1.38678, -1.74533, 0.253666, 0.781839, 1.609725, 1.358608, -1.49233, -1.359971, -1.634452, 1.38074, 0.004846, -0.119964, -1.349142, -1.103111, -1.654213, -0.776258, 1.872693, 1.133984]",-79.46,-100.0,14.53,44.8,92.23,77.84,-85.5,-77.92,-93.65,79.11,0.28,-6.87,-77.3,-63.2,-94.78,-44.48,107.3,64.97
letters_upper/K_dejavuserif-bold,letters_upper,targets/letters_upper/K_dejavuserif-bold.png,0.6321,0.6071,0.0125,0.5853,10,3,3,0.2,65.3,0.2086,0.1806,0.8308,12.07,28.16,0.21177,0.17462,letters_upper/K_dejavuserif-bold/K_dejavuserif-bold_best.png,"[-1.740888, 1.054163, -0.397344, -0.317022, 0.398125, 1.161038, 1.361361, -1.222238, -0.746826, -1.57216, 2.129216, -0.152407, -1.91986, 0.674514, -0.82649, 0.668815, 2.145949, 1.299539]",-99.75,60.4,-22.77,-18.16,22.81,66.52,78.0,-70.03,-42.79,-90.08,122.0,-8.73,-110.0,38.65,-47.35,38.32,122.95,74.46
animals/beetle_mpeg7-05,animals,targets/animals/beetle_mpeg7-05.png,0.6316,0.6135,0.0115,0.5847,10,6,3,0.2,65.8,0.3178,0.2885,1.0231,-12.07,20.11,0.10115,0.19215,animals/beetle_mpeg7-05/beetle_mpeg7-05_best.png,"[0.873449, -1.743963, 0.293212, 0.841239, 2.30602, 0.335999, -1.291438, -0.811188, 0.453446, 1.65806, 1.592219, -0.073387, 0.442756, -1.295796, 0.439739, 1.608804, -0.650055, 0.336858]",50.04,-99.92,16.8,48.2,132.13,19.25,-73.99,-46.48,25.98,95.0,91.23,-4.2,25.37,-74.24,25.2,92.18,-37.25,19.3
digits/2_dejavuserif-bold,digits,targets/digits/2_dejavuserif-bold.png,0.6312,0.596,0.0198,0.5752,10,9,3,0.2,65.4,0.218,0.1976,0.7346,-20.11,24.14,0.18267,0.18907,digits/2_dejavuserif-bold/2_dejavuserif-bold_best.png,"[1.728141, -0.59898, 0.392994, 0.025229, 0.270111, 1.39542, -1.166069, -1.564373, 1.315059, 0.473909, -2.276101, 0.124076, 0.384613, -0.568076, -0.689739, 1.630631, -1.194674, 1.176532]",99.02,-34.32,22.52,1.45,15.48,79.95,-66.81,-89.63,75.35,27.15,-130.41,7.11,22.04,-32.55,-39.52,93.43,-68.45,67.41
vehicles/carriage_mpeg7-03,vehicles,targets/vehicles/carriage_mpeg7-03.png,0.6306,0.5939,0.0269,0.5466,10,8,3,0.2,65.2,0.0682,0.0268,1.1192,-12.07,28.16,0.06319,0.43821,vehicles/carriage_mpeg7-03/carriage_mpeg7-03_best.png,"[1.91986, 0.246635, -0.101433, 0.067035, -2.053077, 0.896831, 0.431168, 0.341071, -0.720591, -1.061279, -2.657122, 0.805833, -0.589008, -1.150382, -1.688835, -1.605065, 2.354796, 1.499793]",110.0,14.13,-5.81,3.84,-117.63,51.38,24.7,19.54,-41.29,-60.81,-152.24,46.17,-33.75,-65.91,-96.76,-91.96,134.92,85.93
abstract/device1_mpeg7-01,abstract,targets/abstract/device1_mpeg7-01.png,0.6281,0.5875,0.0224,0.5567,10,6,3,0.2,66.5,0.2025,0.1705,0.9269,-20.11,28.16,0.06241,0.32156,abstract/device1_mpeg7-01/device1_mpeg7-01_best.png,"[-1.607822, 1.273787, -1.654298, -0.528529, -0.576163, 1.105727, 0.428598, 0.509809, -0.593681, 0.688991, -1.960593, 0.204215, 0.723931, -0.921021, 1.336073, 0.714561, 1.837098, 0.799044]",-92.12,72.98,-94.78,-30.28,-33.01,63.35,24.56,29.21,-34.02,39.48,-112.33,11.7,41.48,-52.77,76.55,40.94,105.26,45.78
letters_upper/G_dejavusansmono-bold,letters_upper,targets/letters_upper/G_dejavusansmono-bold.png,0.6275,0.6112,0.0173,0.5723,10,9,3,0.2,65.2,0.2268,0.1947,0.8308,-28.16,24.14,0.1149,0.24073,letters_upper/G_dejavusansmono-bold/G_dejavusansmono-bold_best.png,"[1.841994, -0.652869, -1.611705, -1.65806, -1.273478, -0.155647, -0.858682, -0.505046, 0.794963, 1.513819, -2.035469, 0.030109, -1.819247, -1.400939, -0.53907, 1.401507, -1.757942, 0.261562]",105.54,-37.41,-92.34,-95.0,-72.96,-8.92,-49.2,-28.94,45.55,86.74,-116.62,1.73,-104.24,-80.27,-30.89,80.3,-100.72,14.99
letters_lower/m_dejavuserif-bold,letters_lower,targets/letters_lower/m_dejavuserif-bold.png,0.6273,0.5928,0.0373,0.4992,10,5,3,0.2,64.8,0.2189,0.1775,1.2154,-8.05,28.16,0.1332,0.25605,letters_lower/m_dejavuserif-bold/m_dejavuserif-bold_best.png,"[-0.659929, -0.845863, 1.066214, -1.65806, 1.396952, 1.292136, 0.865461, -1.74533, -1.123139, 1.569554, -1.311823, -0.174533, 1.701306, -0.116094, 0.605497, -1.657457, -1.249146, 0.754457]",-37.81,-48.46,61.09,-95.0,80.04,74.03,49.59,-100.0,-64.35,89.93,-75.16,-10.0,97.48,-6.65,34.69,-94.97,-71.57,43.23
letters_upper/G_dejavuserif-bold,letters_upper,targets/letters_upper/G_dejavuserif-bold.png,0.6236,0.5622,0.043,0.452,10,7,3,0.2,65.2,0.1464,0.102,0.9269,16.09,24.14,0.2386,0.39887,letters_upper/G_dejavuserif-bold/G_dejavuserif-bold_best.png,"[0.140247, -0.376976, -1.69, -1.425892, -1.701714, 1.256535, 1.468655, -1.07535, 0.183219, 1.249988, 2.812031, 1.649363, 0.831916, -1.74533, -1.665561, 1.280456, 1.734197, 0.495089]",8.04,-21.6,-96.83,-81.7,-97.5,71.99,84.15,-61.61,10.5,71.62,161.12,94.5,47.67,-100.0,-95.43,73.36,99.36,28.37
animals/lizzard_mpeg7-05,animals,targets/animals/lizzard_mpeg7-05.png,0.6227,0.6053,0.016,0.5771,10,2,3,0.2,66.7,0.0374,0.033,0.7346,-28.16,28.16,0.06357,0.27801,animals/lizzard_mpeg7-05/lizzard_mpeg7-05_best.png,"[-0.742759, -0.618647, 0.025699, 1.061341, 1.629587, 0.23495, -0.663967, -0.651408, 0.197917, 0.544771, -0.12795, 1.539483, 0.956498, -0.516728, 0.991728, -1.431243, -2.684347, 0.247455]",-42.56,-35.45,1.47,60.81,93.37,13.46,-38.04,-37.32,11.34,31.21,-7.33,88.21,54.8,-29.61,56.82,-82.0,-153.8,14.18
digits/5_dejavuserif-bold,digits,targets/digits/5_dejavuserif-bold.png,0.6227,0.5811,0.0233,0.5412,10,6,3,0.2,65.0,0.1075,0.0963,0.8308,-24.14,24.14,0.11837,0.10499,digits/5_dejavuserif-bold/5_dejavuserif-bold_best.png,"[0.630295, -0.864327, -0.386133, 1.426883, -1.232649, 0.057942, 1.629155, -0.354457, -0.11092, 0.09132, 2.698423, 0.926347, 0.769123, -0.690134, 0.450424, 0.36987, 0.00185, 1.146107]",36.11,-49.52,-22.12,81.75,-70.63,3.32,93.34,-20.31,-6.36,5.23,154.61,53.08,44.07,-39.54,25.81,21.19,0.11,65.67
objects/pencil_mpeg7-03,objects,targets/objects/pencil_mpeg7-03.png,0.6226,0.5636,0.0477,0.467,10,0,3,0.2,68.0,0.0135,0.0018,1.2154,-8.05,28.16,0.00977,0.44653,objects/pencil_mpeg7-03/pencil_mpeg7-03_best.png,"[0.256141, -0.566968, 0.706276, 0.417504, 1.375378, 0.410485, 0.219234, -0.401787, 0.462134, -0.548796, -1.355263, 0.159563, -0.914228, -1.134018, -1.679927, -0.917241, -0.915686, 1.288855]",14.68,-32.48,40.47,23.92,78.8,23.52,12.56,-23.02,26.48,-31.44,-77.65,9.14,-52.38,-64.97,-96.25,-52.55,-52.46,73.85
letters_upper/C_dejavuserif-bold,letters_upper,targets/letters_upper/C_dejavuserif-bold.png,0.6222,0.5797,0.0256,0.5444,10,5,3,0.2,66.9,0.1278,0.1095,0.8308,12.07,24.14,0.29167,0.24706,letters_upper/C_dejavuserif-bold/C_dejavuserif-bold_best.png,"[0.144821, -1.74533, 1.117308, -1.325009, 1.46943, 1.494239, -1.517457, -1.689453, 1.018393, -0.166435, -0.05498, 1.555956, 0.082468, -0.415253, -1.609369, -1.306893, -1.035118, 0.056511]",8.3,-100.0,64.02,-75.92,84.19,85.61,-86.94,-96.8,58.35,-9.54,-3.15,89.15,4.73,-23.79,-92.21,-74.88,-59.31,3.24
letters_lower/w_dejavuserif-bold,letters_lower,targets/letters_lower/w_dejavuserif-bold.png,0.6213,0.5905,0.0216,0.5572,10,0,3,0.2,64.7,0.1743,0.1136,1.0231,-20.11,28.16,0.10823,0.20187,letters_lower/w_dejavuserif-bold/w_dejavuserif-bold_best.png,"[-1.182021, 0.661773, -1.442364, 0.697947, -2.250201, 1.445564, 1.464131, -0.635998, 1.108357, -1.643073, 2.302, -0.057552, -0.977427, -1.74533, -0.523589, -0.196426, -0.672521, 0.849084]",-67.72,37.92,-82.64,39.99,-128.93,82.82,83.89,-36.44,63.5,-94.14,131.89,-3.3,-56.0,-100.0,-30.0,-11.25,-38.53,48.65
animals/cattle_mpeg7-02,animals,targets/animals/cattle_mpeg7-02.png,0.6212,0.586,0.0233,0.5503,10,1,3,0.2,65.1,0.1531,0.1291,1.2154,4.02,28.16,0.10314,0.38606,animals/cattle_mpeg7-02/cattle_mpeg7-02_best.png,"[0.973498, -0.934264, -1.667173, -0.973995, -2.74385, 1.446554, -1.423998, -0.138271, -0.519082, 1.273601, 2.537454, -0.043418, 0.168079, -1.212743, 1.179264, -0.826182, 2.576937, -0.174533]",55.78,-53.53,-95.52,-55.81,-157.21,82.88,-81.59,-7.92,-29.74,72.97,145.39,-2.49,9.63,-69.49,67.57,-47.34,147.65,-10.0
abstract/spring_mpeg7-04,abstract,targets/abstract/spring_mpeg7-04.png,0.6208,0.5752,0.029,0.5337,10,8,3,0.2,64.8,0.3734,0.3444,1.1192,4.02,12.07,0.3068,0.26618,abstract/spring_mpeg7-04/spring_mpeg7-04_best.png,"[-0.024457, -0.46998, -1.42194, -1.497579, 2.257091, 1.70059, -0.647429, -0.614935, -1.126319, -0.780126, 1.310854, 1.443817, -0.881759, -0.398868, 1.095802, 0.379739, 0.748667, 0.433661]",-1.4,-26.93,-81.47,-85.8,129.32,97.44,-37.09,-35.23,-64.53,-44.7,75.11,82.72,-50.52,-22.85,62.78,21.76,42.9,24.85
letters_lower/j_dejavusansmono-bold,letters_lower,targets/letters_lower/j_dejavusansmono-bold.png,0.6193,0.5973,0.015,0.5653,10,3,3,0.2,65.0,0.1964,0.1702,1.0231,-12.07,12.07,0.04762,0.11617,letters_lower/j_dejavusansmono-bold/j_dejavusansmono-bold_best.png,"[1.445742, -0.994741, -0.256751, 1.58843, 0.451327, 0.076588, 1.65831, 0.122783, -1.607906, 0.90599, -0.217695, -0.174533, 1.423264, 0.988263, -0.487027, -0.021757, 2.168001, 1.743951]",82.83,-56.99,-14.71,91.01,25.86,4.39,95.01,7.03,-92.13,51.91,-12.47,-10.0,81.55,56.62,-27.9,-1.25,124.22,99.92
animals/lmfish_mpeg7-04,animals,targets/animals/lmfish_mpeg7-04.png,0.6189,0.5694,0.0301,0.5136,10,0,3,0.2,65.9,0.0222,0.0024,1.3115,-4.02,28.16,0.04972,0.33487,animals/lmfish_mpeg7-04/lmfish_mpeg7-04_best.png,"[-1.581355, 0.434968, -0.406825, -0.426525, 1.325444, 1.024318, 0.38534, 0.904473, -1.097009, -0.127809, 0.421441, 1.468636, -0.576316, -1.179441, -1.625444, -0.227583, -0.968876, 0.114517]",-90.6,24.92,-23.31,-24.44,75.94,58.69,22.08,51.82,-62.85,-7.32,24.15,84.15,-33.02,-67.58,-93.13,-13.04,-55.51,6.56
objects/watch_mpeg7-05,objects,targets/objects/watch_mpeg7-05.png,0.6186,0.5419,0.0342,0.4834,10,7,3,0.2,65.2,0.0244,0.0024,0.9269,-16.09,28.16,0.03279,0.39943,objects/watch_mpeg7-05/watch_mpeg7-05_best.png,"[0.130175, -0.54544, 0.57514, 0.159736, -0.156603, 1.152498, 1.91986, 0.470953, -0.470653, 0.219374, 1.758583, -0.006626, 1.737491, -0.315622, 0.494183, 0.458733, -1.126953, 1.421918]",7.46,-31.25,32.95,9.15,-8.97,66.03,110.0,26.98,-26.97,12.57,100.76,-0.38,99.55,-18.08,28.31,26.28,-64.57,81.47
letters_upper/Z_dejavuserif-bold,letters_upper,targets/letters_upper/Z_dejavuserif-bold.png,0.6172,0.5697,0.0287,0.5242,10,7,3,0.2,65.2,0.2956,0.2294,0.7346,0.0,24.14,0.28001,0.19243,letters_upper/Z_dejavuserif-bold/Z_dejavuserif-bold_best.png,"[-1.91986, -0.828975, 0.782019, -0.666451, 1.005501, 1.264533, 1.021552, -1.682298, -1.402304, -0.386302, 2.110884, 0.018604, 0.791141, -1.084265, -0.743237, 1.638619, 1.78022, 1.193146]",-110.0,-47.5,44.81,-38.18,57.61,72.45,58.53,-96.39,-80.35,-22.13,120.94,1.07,45.33,-62.12,-42.58,93.89,102.0,68.36
vehicles/carriage_mpeg7-02,vehicles,targets/vehicles/carriage_mpeg7-02.png,0.6167,0.567,0.0302,0.5257,10,9,3,0.2,65.8,0.0802,0.0543,1.2154,-8.05,28.16,0.07285,0.47259,vehicles/carriage_mpeg7-02/carriage_mpeg7-02_best.png,"[-1.91986, -0.414382, 0.210661, 0.426316, 2.407894, 0.429379, 0.212179, 0.289634, -0.797507, 0.983217, -2.127073, 0.287709, -0.57461, -1.059389, -1.656076, -1.255604, 1.75054, 0.356714]",-110.0,-23.74,12.07,24.43,137.96,24.6,12.16,16.59,-45.69,56.33,-121.87,16.48,-32.92,-60.7,-94.89,-71.94,100.3,20.44
letters_upper/Q_dejavuserif-bold,letters_upper,targets/letters_upper/Q_dejavuserif-bold.png,0.6138,0.5643,0.0208,0.54,10,4,3,0.2,64.9,0.1213,0.0739,0.7346,-28.16,28.16,0.11486,0.2458,letters_upper/Q_dejavuserif-bold/Q_dejavuserif-bold_best.png,"[1.799326, -1.296659, 1.041001, -0.204469, 0.48618, 1.484075, 1.032007, 1.159019, -1.467017, -0.970112, -1.77605, 0.634717, 0.926766, 1.268292, -1.354304, -1.144099, 0.008041, 0.755617]",103.09,-74.29,59.64,-11.72,27.86,85.03,59.13,66.41,-84.05,-55.58,-101.76,36.37,53.1,72.67,-77.6,-65.55,0.46,43.29
objects/watch_mpeg7-04,objects,targets/objects/watch_mpeg7-04.png,0.6115,0.5634,0.0377,0.4983,10,9,3,0.2,65.1,0.0019,0.0003,1.2154,0.0,28.16,0.03219,0.50241,objects/watch_mpeg7-04/watch_mpeg7-04_best.png,"[-1.719102, -0.768902, 0.520827, 0.460018, 1.876067, 0.162983, -0.600576, -0.233793, 0.390606, -0.214477, -1.823122, 1.614875, -0.571992, -1.276118, -1.629405, -0.508086, 2.252951, 0.622059]",-98.5,-44.05,29.84,26.36,107.49,9.34,-34.41,-13.4,22.38,-12.29,-104.46,92.53,-32.77,-73.12,-93.36,-29.11,129.08,35.64
objects/pocket_mpeg7-01,objects,targets/objects/pocket_mpeg7-01.png,0.6097,0.5915,0.0094,0.5724,10,7,3,0.2,66.7,0.2432,0.2227,0.8308,-24.14,24.14,0.12339,0.26285,objects/pocket_mpeg7-01/pocket_mpeg7-01_best.png,"[-1.404146, -0.431921, -0.326974, 1.587824, -0.543003, 0.262084, -0.553776, -0.615646, 0.763899, 1.65806, 2.089837, 1.077318, 1.113178, -1.244417, 0.483881, 0.531531, -2.693079, 1.207223]",-80.45,-24.75,-18.73,90.98,-31.11,15.02,-31.73,-35.27,43.77,95.0,119.74,61.73,63.78,-71.3,27.72,30.45,-154.3,69.17
abstract/device1_mpeg7-05,abstract,targets/abstract/device1_mpeg7-05.png,0.6092,0.5876,0.0109,0.5707,10,7,3,0.2,65.0,0.2834,0.243,1.0231,-20.11,20.11,0.06832,0.24038,abstract/device1_mpeg7-05/device1_mpeg7-05_best.png,"[1.330672, -1.642778, 0.104562, -1.534974, 2.672315, 0.654258, 0.226895, 0.012834, 1.350548, -0.831158, 0.374809, 0.944349, -1.210355, 0.112784, -0.626087, 1.072426, -1.669002, 0.551198]",76.24,-94.12,5.99,-87.95,153.11,37.49,13.0,0.74,77.38,-47.62,21.47,54.11,-69.35,6.46,-35.87,61.45,-95.63,31.58
letters_upper/O_dejavuserif-bold,letters_upper,targets/letters_upper/O_dejavuserif-bold.png,0.6083,0.5516,0.0352,0.5078,10,6,3,0.2,65.3,0.1582,0.12,0.7346,-28.16,28.16,0.17997,0.19636,letters_upper/O_dejavuserif-bold/O_dejavuserif-bold_best.png,"[-1.415045, -1.474126, -1.036938, -0.485864, -2.192501, 1.582111, 0.988657, 1.360869, -1.478602, -1.57469, 1.054322, 0.348929, 0.78324, -0.746921, -0.36592, 1.50837, -1.156475, 0.0025]",-81.08,-84.46,-59.41,-27.84,-125.62,90.65,56.65,77.97,-84.72,-90.22,60.41,19.99,44.88,-42.8,-20.97,86.42,-66.26,0.14
abstract/stef_mpeg7-01,abstract,targets/abstract/stef_mpeg7-01.png,0.6078,0.5853,0.0157,0.5545,10,3,3,0.2,64.9,0.2012,0.1755,0.9269,-4.02,24.14,0.08639,0.12042,abstract/stef_mpeg7-01/stef_mpeg7-01_best.png,"[0.525127, -1.492148, 0.041436, 1.134793, 1.537746, 0.586285, 1.701646, -0.996998, 0.541265, -0.036676, 1.273034, 1.535852, 0.40554, -1.213644, 0.308244, 0.288071, 1.088957, 0.931139]",30.09,-85.49,2.37,65.02,88.11,33.59,97.5,-57.12,31.01,-2.1,72.94,88.0,23.24,-69.54,17.66,16.51,62.39,53.35
objects/horseshoe_mpeg7-04,objects,targets/objects/horseshoe_mpeg7-04.png,0.6027,0.5432,0.0428,0.4421,10,9,3,0.2,64.7,0.1378,0.1042,0.6385,-28.16,28.16,0.24365,0.15163,objects/horseshoe_mpeg7-04/horseshoe_mpeg7-04_best.png,"[-0.115886, 0.699125, -1.40579, -0.203169, -0.850746, 0.480475, -0.219265, -0.707976, 0.088869, 1.644711, 2.331731, 0.937637, -1.281246, -1.278313, 0.15693, 1.246157, -1.862101, 0.285377]",-6.64,40.06,-80.55,-11.64,-48.74,27.53,-12.56,-40.56,5.09,94.23,133.6,53.72,-73.41,-73.24,8.99,71.4,-106.69,16.35
animals/lmfish_mpeg7-05,animals,targets/animals/lmfish_mpeg7-05.png,0.6023,0.5529,0.0377,0.4884,10,9,3,0.2,66.5,0.0224,0.0036,1.2154,-8.05,28.16,0.05367,0.32765,animals/lmfish_mpeg7-05/lmfish_mpeg7-05_best.png,"[-0.50226, -0.617579, 0.783964, -0.049181, 2.814448, 0.706302, -0.822087, -1.131884, -1.69, -0.249354, 0.788771, 0.102658, 1.811897, 0.202557, -0.234005, 0.426151, 2.649859, 1.743457]",-28.78,-35.38,44.92,-2.82,161.26,40.47,-47.1,-64.85,-96.83,-14.29,45.19,5.88,103.81,11.61,-13.41,24.42,151.83,99.89
abstract/device2_mpeg7-05,abstract,targets/abstract/device2_mpeg7-05.png,0.6022,0.5895,0.0127,0.5584,10,9,3,0.2,65.1,0.3909,0.3184,0.9269,-8.05,24.14,0.11191,0.2209,abstract/device2_mpeg7-05/device2_mpeg7-05_best.png,"[0.483412, -1.716696, 0.175298, 1.231716, -0.476013, 1.350671, 1.187806, -0.160446, 0.103331, 1.435922, 2.687758, 0.853816, -1.031683, -1.32896, -0.863298, -0.509116, 0.17736, -0.105705]",27.7,-98.36,10.04,70.57,-27.27,77.39,68.06,-9.19,5.92,82.27,154.0,48.92,-59.11,-76.14,-49.46,-29.17,10.16,-6.06
vehicles/carriage_mpeg7-01,vehicles,targets/vehicles/carriage_mpeg7-01.png,0.6003,0.5737,0.0151,0.5558,10,7,3,0.2,65.0,0.0629,0.0369,1.1192,-12.07,28.16,0.07419,0.43594,vehicles/carriage_mpeg7-01/carriage_mpeg7-01_best.png,"[1.165377, -1.21499, -1.221829, -1.148554, 2.534295, -0.114188, -0.935935, -1.23188, 1.14156, -0.382197, 1.57116, 1.17048, 1.851936, 0.359971, 0.138371, -0.81264, -0.660327, 1.351541]",66.77,-69.61,-70.01,-65.81,145.2,-6.54,-53.63,-70.58,65.41,-21.9,90.02,67.06,106.11,20.62,7.93,-46.56,-37.83,77.44
letters_upper/E_dejavusansmono-bold,letters_upper,targets/letters_upper/E_dejavusansmono-bold.png,0.5999,0.571,0.0218,0.5362,10,3,3,0.2,65.1,0.2686,0.2293,0.6385,4.02,28.16,0.17837,0.00959,letters_upper/E_dejavusansmono-bold/E_dejavusansmono-bold_best.png,"[1.232088, -1.626566, 0.248343, -1.536522, 1.801901, 0.308522, -1.91986, -0.55381, 1.236868, -0.702854, -1.855477, 0.009681, -1.352742, -1.414323, -1.455044, -0.224516, 1.131619, 1.403828]",70.59,-93.2,14.23,-88.04,103.24,17.68,-110.0,-31.73,70.87,-40.27,-106.31,0.55,-77.51,-81.03,-83.37,-12.86,64.84,80.43
animals/horse_mpeg7-04,animals,targets/animals/horse_mpeg7-04.png,0.5998,0.569,0.0192,0.5295,10,9,3,0.2,64.9,0.0383,0.0248,1.0231,-16.09,28.16,0.00881,0.18441,animals/horse_mpeg7-04/horse_mpeg7-04_best.png,"[-1.074076, -1.5297, 0.606351, 0.678531, -1.727625, 0.856692, -1.751262, -1.295569, -1.648401, 0.460344, -0.17318, 0.262292, -1.140064, -1.289319, -1.575265, -0.587409, 1.73528, 0.745932]",-61.54,-87.65,34.74,38.88,-98.99,49.08,-100.34,-74.23,-94.45,26.38,-9.92,15.03,-65.32,-73.87,-90.26,-33.66,99.42,42.74
