shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
animals/butterfly_mpeg7-02,animals,targets/animals/butterfly_mpeg7-02.png,0.556,0.5304,0.0155,0.5063,10,2,3,0.2,122.5,animals/butterfly_mpeg7-02/butterfly_mpeg7-02_best.png,"[1.357654, -1.471377, -0.305712, -0.547614, 0.899486, 1.407621, -1.879073, 0.647482, -0.62257, -1.654385, 0.879089, 1.530795, 0.224341, -0.009806, -1.674638, -0.78213, 1.992173, 0.703251]",77.79,-84.3,-17.52,-31.38,51.54,80.65,-107.66,37.1,-35.67,-94.79,50.37,87.71,12.85,-0.56,-95.95,-44.81,114.14,40.29
letters_upper/H_dejavuserif-bold,letters_upper,targets/letters_upper/H_dejavuserif-bold.png,0.5553,0.5219,0.0177,0.4868,10,1,3,0.2,123.6,letters_upper/H_dejavuserif-bold/H_dejavuserif-bold_best.png,"[-0.188818, -1.74533, -0.00484, 0.227155, 1.361112, 0.342935, -1.325453, 0.441322, -1.535349, -1.186122, 1.245029, 0.648858, -0.689334, -1.74533, -0.399271, 0.750003, -2.011991, 1.563807]",-10.82,-100.0,-0.28,13.02,77.99,19.65,-75.94,25.29,-87.97,-67.96,71.33,37.18,-39.5,-100.0,-22.88,42.97,-115.28,89.6
hand_shadow/elephant_hasper-02,hand_shadow,targets/hand_shadow/elephant_hasper-02.png,0.5551,0.4644,0.0398,0.4026,10,1,3,0.2,86.4,hand_shadow/elephant_hasper-02/elephant_hasper-02_best.png,"[0.708547, -0.358856, -1.489529, -1.65806, -0.455086, -0.024015, -1.021431, -0.305181, -0.766817, 1.460712, 2.717811, 1.048126, 0.878957, 0.089511, -0.605468, 1.57167, 2.69776, 1.277914]",40.6,-20.56,-85.34,-95.0,-26.07,-1.38,-58.52,-17.49,-43.94,83.69,155.72,60.05,50.36,5.13,-34.69,90.05,154.57,73.22
letters_upper/K_dejavuserif-bold,letters_upper,targets/letters_upper/K_dejavuserif-bold.png,0.5548,0.5167,0.0219,0.4817,10,5,3,0.2,123.0,letters_upper/K_dejavuserif-bold/K_dejavuserif-bold_best.png,"[1.760352, -1.025993, -0.892678, 1.121496, 1.839797, 0.86926, 1.134713, -0.834252, -1.682325, -1.213928, 2.514316, -0.113511, 0.253369, -0.34037, -1.69, -0.478107, 2.747549, -0.13957]",100.86,-58.79,-51.15,64.26,105.41,49.8,65.01,-47.8,-96.39,-69.55,144.06,-6.5,14.52,-19.5,-96.83,-27.39,157.42,-8.0
animals/bat_mpeg7-04,animals,targets/animals/bat_mpeg7-04.png,0.5543,0.5156,0.0247,0.4759,10,1,3,0.2,123.5,animals/bat_mpeg7-04/bat_mpeg7-04_best.png,"[1.225254, -0.828594, -1.69, -0.577741, -2.577027, 1.020728, -0.755679, -1.018487, -0.88929, -0.608747, -1.458048, 0.906282, 0.776934, -0.866942, 0.348612, 1.079156, -1.45474, 0.02436]",70.2,-47.47,-96.83,-33.1,-147.65,58.48,-43.3,-58.36,-50.95,-34.88,-83.54,51.93,44.52,-49.67,19.97,61.83,-83.35,1.4
animals/camel_mpeg7-02,animals,targets/animals/camel_mpeg7-02.png,0.5543,0.5225,0.0193,0.4967,10,3,3,0.2,123.0,animals/camel_mpeg7-02/camel_mpeg7-02_best.png,"[-1.728961, 0.071465, -0.353321, -0.466588, 1.326211, 1.251227, 1.778649, -1.147112, -1.438146, 1.324335, -0.985237, -0.134631, 0.566093, -1.081885, -1.148241, 0.180362, -0.837008, 1.442669]",-99.06,4.09,-20.24,-26.73,75.99,71.69,101.91,-65.72,-82.4,75.88,-56.45,-7.71,32.43,-61.99,-65.79,10.33,-47.96,82.66
animals/fly_mpeg7-03,animals,targets/animals/fly_mpeg7-03.png,0.554,0.5283,0.0128,0.5115,10,7,3,0.2,123.9,animals/fly_mpeg7-03/fly_mpeg7-03_best.png,"[-0.718205, -1.392242, -0.167738, 0.003657, -1.151227, 0.645401, -0.26722, -1.673309, -0.110002, 0.84292, -0.713965, 1.236066, -0.601434, -1.731869, 0.583604, 0.906881, -1.525816, 1.674638]",-41.15,-79.77,-9.61,0.21,-65.96,36.98,-15.31,-95.87,-6.3,48.3,-40.91,70.82,-34.46,-99.23,33.44,51.96,-87.42,95.95
abstract/device1_mpeg7-05,abstract,targets/abstract/device1_mpeg7-05.png,0.5535,0.5329,0.0133,0.5043,10,9,3,0.2,124.0,abstract/device1_mpeg7-05/device1_mpeg7-05_best.png,"[1.101518, -0.540499, -1.578445, -1.65806, -2.04307, 1.054032, -1.434805, 0.294379, -1.305337, -1.558474, 0.387919, -0.015691, 0.78318, -0.434798, -1.152895, -1.552695, -2.317689, 1.361189]",63.11,-30.97,-90.44,-95.0,-117.06,60.39,-82.21,16.87,-74.79,-89.29,22.23,-0.9,44.87,-24.91,-66.06,-88.96,-132.79,77.99
animals/beetle_mpeg7-05,animals,targets/animals/beetle_mpeg7-05.png,0.5511,0.5357,0.0072,0.5263,10,0,3,0.2,124.2,animals/beetle_mpeg7-05/beetle_mpeg7-05_best.png,"[1.555794, -1.367708, 0.056068, -1.626768, -2.632641, 1.408173, 0.969711, -0.760857, -1.391413, -1.65806, -0.228409, 0.932556, 0.931282, -1.083632, -0.806954, -0.009055, -1.700559, 1.704521]",89.14,-78.36,3.21,-93.21,-150.84,80.68,55.56,-43.59,-79.72,-95.0,-13.09,53.43,53.36,-62.09,-46.24,-0.52,-97.43,97.66
letters_upper/M_dejavusans-bold,letters_upper,targets/letters_upper/M_dejavusans-bold.png,0.5503,0.5178,0.0206,0.4858,10,2,3,0.2,124.3,letters_upper/M_dejavusans-bold/M_dejavusans-bold_best.png,"[-1.427815, 0.498347, -1.31204, -1.65806, 1.560119, -0.067483, -1.875842, 0.175674, -0.819869, 0.152073, 1.057535, 1.636491, 0.673839, -1.216643, -1.69, 1.374498, -0.096358, -0.143544]",-81.81,28.55,-75.17,-95.0,89.39,-3.87,-107.48,10.07,-46.98,8.71,60.59,93.76,38.61,-69.71,-96.83,78.75,-5.52,-8.22
letters_upper/U_dejavuserif-bold,letters_upper,targets/letters_upper/U_dejavuserif-bold.png,0.5488,0.5173,0.0199,0.4769,10,5,3,0.2,125.0,letters_upper/U_dejavuserif-bold/U_dejavuserif-bold_best.png,"[1.764327, -0.782484, -1.379878, 1.358138, 1.652785, 1.127315, 0.474345, -1.354619, -1.004066, 0.939342, -1.801565, 0.587113, -0.971251, -1.369941, 1.215859, -0.901193, -0.378196, 1.739068]",101.09,-44.83,-79.06,77.82,94.7,64.59,27.18,-77.61,-57.53,53.82,-103.22,33.64,-55.65,-78.49,69.66,-51.63,-21.67,99.64
vehicles/classic_mpeg7-03,vehicles,targets/vehicles/classic_mpeg7-03.png,0.5482,0.5127,0.0343,0.4439,10,4,3,0.2,87.7,vehicles/classic_mpeg7-03/classic_mpeg7-03_best.png,"[1.307841, -0.913697, -0.979275, -1.649124, 1.992175, 1.430688, 1.051409, -0.060334, -0.903536, 1.650637, 0.367133, -0.009072, 0.356632, -0.471809, -1.631347, -1.591052, 0.943609, -0.140748]",74.93,-52.35,-56.11,-94.49,114.14,81.97,60.24,-3.46,-51.77,94.57,21.04,-0.52,20.43,-27.03,-93.47,-91.16,54.06,-8.06
objects/guitar_mpeg7-02,objects,targets/objects/guitar_mpeg7-02.png,0.5477,0.516,0.0187,0.4908,10,6,3,0.2,86.9,objects/guitar_mpeg7-02/guitar_mpeg7-02_best.png,"[-1.588333, -1.008597, -0.054714, 1.204886, -1.982485, 0.946561, -0.260916, -0.533547, -1.461848, -0.873611, -1.383973, 0.687483, 0.935206, -0.077187, 0.338079, -1.353436, 1.890493, 0.910628]",-91.0,-57.79,-3.13,69.03,-113.59,54.23,-14.95,-30.57,-83.76,-50.05,-79.3,39.39,53.58,-4.42,19.37,-77.55,108.32,52.18
animals/dog_mpeg7-04,animals,targets/animals/dog_mpeg7-04.png,0.5465,0.5034,0.0208,0.4784,10,2,3,0.2,124.2,animals/dog_mpeg7-04/dog_mpeg7-04_best.png,"[1.54936, -1.74533, -0.147441, -0.556853, -1.007728, 1.46522, 0.773152, -0.540206, -1.69, -1.657817, -0.157224, -0.136167, -0.382559, -0.497523, -1.073075, 1.313351, -0.581978, 0.298504]",88.77,-100.0,-8.45,-31.91,-57.74,83.95,44.3,-30.95,-96.83,-94.99,-9.01,-7.8,-21.92,-28.51,-61.48,75.25,-33.34,17.1
animals/turtle_mpeg7-05,animals,targets/animals/turtle_mpeg7-05.png,0.542,0.5297,0.0119,0.5058,10,2,3,0.2,125.0,animals/turtle_mpeg7-05/turtle_mpeg7-05_best.png,"[0.839472, -1.700747, -0.153423, 0.695685, -0.469695, 1.633869, -0.544291, -1.149459, -0.056079, 0.501635, -2.462472, 1.745326, 0.39912, -1.638848, -0.888121, 1.195939, 0.562408, 0.401986]",48.1,-97.45,-8.79,39.86,-26.91,93.61,-31.19,-65.86,-3.21,28.74,-141.09,100.0,22.87,-93.9,-50.89,68.52,32.22,23.03
objects/pocket_mpeg7-01,objects,targets/objects/pocket_mpeg7-01.png,0.5417,0.5256,0.016,0.4865,10,6,3,0.2,86.7,objects/pocket_mpeg7-01/pocket_mpeg7-01_best.png,"[0.672634, -1.3224, -0.833371, 1.566664, -0.752234, -0.030332, 0.879276, -0.1592, -1.689682, -0.683604, 2.704665, -0.174533, 0.687581, -1.25168, 1.296633, -1.446172, 1.528256, 0.223126]",38.54,-75.77,-47.75,89.76,-43.1,-1.74,50.38,-9.12,-96.81,-39.17,154.97,-10.0,39.4,-71.72,74.29,-82.86,87.56,12.78
objects/pocket_mpeg7-04,objects,targets/objects/pocket_mpeg7-04.png,0.5412,0.5054,0.0243,0.4583,10,3,3,0.2,85.8,objects/pocket_mpeg7-04/pocket_mpeg7-04_best.png,"[-1.91986, 0.55715, -0.915335, -1.65806, 0.893323, 1.74533, 1.252402, -0.787737, -0.613453, -1.337744, 2.03452, 0.229332, 0.484744, -1.216051, 1.25917, -1.610475, -1.003939, -0.105841]",-110.0,31.92,-52.44,-95.0,51.18,100.0,71.76,-45.13,-35.15,-76.65,116.57,13.14,27.77,-69.67,72.15,-92.27,-57.52,-6.06
hand_shadow/deer_hasper-01,hand_shadow,targets/hand_shadow/deer_hasper-01.png,0.5407,0.52,0.0129,0.4971,10,0,3,0.2,86.7,hand_shadow/deer_hasper-01/deer_hasper-01_best.png,"[-1.075806, -1.001916, -1.663059, 1.479181, 1.717846, 0.715871, 0.586212, -0.864234, -0.553857, 1.157992, 0.910711, 0.116284, -0.908716, -1.519338, -1.137133, -0.930996, -1.234051, 0.360441]",-61.64,-57.41,-95.29,84.75,98.43,41.02,33.59,-49.52,-31.73,66.35,52.18,6.66,-52.07,-87.05,-65.15,-53.34,-70.71,20.65
objects/spoon_mpeg7-02,objects,targets/objects/spoon_mpeg7-02.png,0.5405,0.4718,0.0295,0.4347,10,5,3,0.2,88.3,objects/spoon_mpeg7-02/spoon_mpeg7-02_best.png,"[1.222733, -1.744964, -1.25604, -0.476204, 1.426096, -0.122259, -0.166485, -0.57394, -1.69, 0.12653, 1.942792, 1.017512, 1.072271, -0.076704, 0.476707, 0.41246, 1.998614, -0.174533]",70.06,-99.98,-71.97,-27.28,81.71,-7.0,-9.54,-32.88,-96.83,7.25,111.31,58.3,61.44,-4.39,27.31,23.63,114.51,-10.0
digits/3_dejavusansmono-bold,digits,targets/digits/3_dejavusansmono-bold.png,0.5404,0.5161,0.0134,0.4891,10,9,3,0.2,123.1,digits/3_dejavusansmono-bold/3_dejavusansmono-bold_best.png,"[0.798485, -1.617627, -0.266107, 0.599048, 0.252163, -0.056947, 1.91986, -0.984975, 1.173655, 0.191161, -2.39992, 0.788254, 1.789681, -0.069446, -1.199299, -0.671673, 2.011744, 1.210697]",45.75,-92.68,-15.25,34.32,14.45,-3.26,110.0,-56.43,67.25,10.95,-137.51,45.16,102.54,-3.98,-68.71,-38.48,115.26,69.37
abstract/device3_mpeg7-05,abstract,targets/abstract/device3_mpeg7-05.png,0.5393,0.5186,0.013,0.4918,10,6,3,0.2,123.0,abstract/device3_mpeg7-05/device3_mpeg7-05_best.png,"[1.122011, -0.979643, -1.66939, 0.539869, -1.304156, 0.30122, -1.212692, 0.628483, -1.63564, -0.892828, -2.549928, 0.245925, -1.670199, 0.063393, -1.137053, 0.298701, 1.499935, 0.648146]",64.29,-56.13,-95.65,30.93,-74.72,17.26,-69.48,36.01,-93.72,-51.16,-146.1,14.09,-95.7,3.63,-65.15,17.11,85.94,37.14
animals/fly_mpeg7-05,animals,targets/animals/fly_mpeg7-05.png,0.5382,0.5178,0.0132,0.4915,10,2,3,0.2,123.9,animals/fly_mpeg7-05/fly_mpeg7-05_best.png,"[1.13737, -1.338529, -0.967223, 0.191178, -1.699078, 0.345802, 1.42812, -1.49611, -0.494743, -0.052797, 0.113117, 0.861462, 0.856587, -0.543345, -0.143387, 1.61809, 2.002861, 0.717548]",65.17,-76.69,-55.42,10.95,-97.35,19.81,81.83,-85.72,-28.35,-3.03,6.48,49.36,49.08,-31.13,-8.22,92.71,114.76,41.11
abstract/spring_mpeg7-04,abstract,targets/abstract/spring_mpeg7-04.png,0.538,0.4894,0.0265,0.4452,10,1,3,0.2,122.5,abstract/spring_mpeg7-04/spring_mpeg7-04_best.png,"[-0.209079, -0.434044, -1.322573, -1.293555, -0.475607, 0.061832, -0.473345, -0.545133, -0.994188, -0.987766, 0.86694, 0.855261, 1.18874, 0.85022, -1.086459, 1.410653, -2.69303, 0.84232]",-11.98,-24.87,-75.78,-74.12,-27.25,3.54,-27.12,-31.23,-56.96,-56.59,49.67,49.0,68.11,48.71,-62.25,80.82,-154.3,48.26
animals/dog_mpeg7-05,animals,targets/animals/dog_mpeg7-05.png,0.5367,0.4926,0.0226,0.4646,10,1,3,0.2,123.5,animals/dog_mpeg7-05/dog_mpeg7-05_best.png,"[0.857158, -0.531643, -1.665158, -1.65806, -0.964224, 1.059304, 1.910006, -0.898719, -0.869383, -1.045015, 0.38178, 0.039, -1.72271, -1.069364, -0.786459, 1.618094, -0.875376, 1.733673]",49.11,-30.46,-95.41,-95.0,-55.25,60.69,109.44,-51.49,-49.81,-59.87,21.87,2.23,-98.7,-61.27,-45.06,92.71,-50.16,99.33
digits/3_dejavuserif-bold,digits,targets/digits/3_dejavuserif-bold.png,0.5367,0.5061,0.0204,0.4714,10,2,3,0.2,123.4,digits/3_dejavuserif-bold/3_dejavuserif-bold_best.png,"[0.646174, -1.74533, 0.051325, 0.041064, -2.611077, 0.388973, -0.022742, -0.863276, -0.756994, -0.423276, -2.7257, 1.678571, -0.715294, -1.422304, -1.674763, 1.65806, -1.24147, 1.715097]",37.02,-100.0,2.94,2.35,-149.6,22.29,-1.3,-49.46,-43.37,-24.25,-156.17,96.18,-40.98,-81.49,-95.96,95.0,-71.13,98.27
abstract/stef_mpeg7-01,abstract,targets/abstract/stef_mpeg7-01.png,0.5363,0.4941,0.0241,0.4526,10,4,3,0.2,121.8,abstract/stef_mpeg7-01/stef_mpeg7-01_best.png,"[0.22117, -0.484406, -1.529324, 1.512175, -0.979183, -0.089304, -0.412503, -0.271848, -1.637652, -1.575072, 0.218377, 1.709934, -0.606863, -0.483524, -1.09153, -1.1012, -2.12915, 1.370501]",12.67,-27.75,-87.62,86.64,-56.1,-5.12,-23.63,-15.58,-93.83,-90.24,12.51,97.97,-34.77,-27.7,-62.54,-63.09,-121.99,78.52
letters_lower/s_dejavuserif-bold,letters_lower,targets/letters_lower/s_dejavuserif-bold.png,0.5357,0.4927,0.0273,0.4356,10,7,3,0.2,86.3,letters_lower/s_dejavuserif-bold/s_dejavuserif-bold_best.png,"[1.91986, -0.997652, -0.790986, 0.92916, 2.04285, 1.159994, 0.909806, -1.30236, -1.591718, 1.488002, 0.462075, 0.356259, -0.343018, -1.389155, -0.443246, 1.602978, 2.601942, 0.411548]",110.0,-57.16,-45.32,53.24,117.05,66.46,52.13,-74.62,-91.2,85.26,26.47,20.41,-19.65,-79.59,-25.4,91.84,149.08,23.58
animals/lmfish_mpeg7-01,animals,targets/animals/lmfish_mpeg7-01.png,0.5356,0.5019,0.027,0.4349,10,4,3,0.2,123.6,animals/lmfish_mpeg7-01/lmfish_mpeg7-01_best.png,"[0.683782, -1.298071, -0.396415, 1.354673, 2.79465, 0.976873, -0.257429, -1.011209, -0.322441, 1.011662, 1.227542, 0.109108, -0.580066, -1.099502, -1.263063, -1.635068, 1.513324, 0.187077]",39.18,-74.37,-22.71,77.62,160.12,55.97,-14.75,-57.94,-18.47,57.96,70.33,6.25,-33.24,-63.0,-72.37,-93.68,86.71,10.72
abstract/device2_mpeg7-05,abstract,targets/abstract/device2_mpeg7-05.png,0.533,0.5129,0.0133,0.4842,10,2,3,0.2,123.4,abstract/device2_mpeg7-05/device2_mpeg7-05_best.png,"[1.371971, -1.645281, -0.353016, -0.248925, -0.679326, 1.342657, -1.895125, 0.659873, -1.197712, -1.321677, 2.597367, 1.281298, 0.93893, 0.336643, -1.439021, -1.198603, -1.015924, 1.31224]",78.61,-94.27,-20.23,-14.26,-38.92,76.93,-108.58,37.81,-68.62,-75.73,148.82,73.41,53.8,19.29,-82.45,-68.67,-58.21,75.19
letters_lower/x_dejavuserif-bold,letters_lower,targets/letters_lower/x_dejavuserif-bold.png,0.5321,0.4989,0.0334,0.4386,10,6,3,0.2,88.9,letters_lower/x_dejavuserif-bold/x_dejavuserif-bold_best.png,"[1.002197, -1.74533, -0.280519, 1.21891, -1.242079, -0.158858, -1.576159, 0.117031, -1.103297, -1.343775, -1.636915, 1.521298, 1.05132, 0.545036, 0.035478, -0.638821, -2.450622, 0.266271]",57.42,-100.0,-16.07,69.84,-71.17,-9.1,-90.31,6.71,-63.21,-76.99,-93.79,87.16,60.24,31.23,2.03,-36.6,-140.41,15.26
animals/lizzard_mpeg7-03,animals,targets/animals/lizzard_mpeg7-03.png,0.5314,0.4851,0.0254,0.436,10,0,3,0.2,124.4,animals/lizzard_mpeg7-03/lizzard_mpeg7-03_best.png,"[-0.346065, -0.466151, -1.22759, -1.512164, 0.355817, 0.812565, 0.102077, -0.682545, 0.359025, -1.65806, 0.971888, 0.689737, 0.853093, -0.587167, -1.579768, -0.886028, -2.628847, 1.449943]",-19.83,-26.71,-70.34,-86.64,20.39,46.56,5.85,-39.11,20.57,-95.0,55.69,39.52,48.88,-33.64,-90.51,-50.77,-150.62,83.08
letters_lower/m_dejavusans-bold,letters_lower,targets/letters_lower/m_dejavusans-bold.png,0.5309,0.4828,0.021,0.4547,10,2,3,0.2,86.7,letters_lower/m_dejavusans-bold/m_dejavusans-bold_best.png,"[-0.914986, -1.289294, -0.218135, -1.230398, 0.656499, -0.174533, -0.638903, 0.160572, -1.69, -1.65806, -0.956677, 0.061154, 0.609941, -1.303518, -1.458971, 1.363303, 0.593241, 0.672138]",-52.42,-73.87,-12.5,-70.5,37.61,-10.0,-36.61,9.2,-96.83,-95.0,-54.81,3.5,34.95,-74.69,-83.59,78.11,33.99,38.51
objects/pocket_mpeg7-02,objects,targets/objects/pocket_mpeg7-02.png,0.5304,0.4925,0.0309,0.4378,10,8,3,0.2,86.3,objects/pocket_mpeg7-02/pocket_mpeg7-02_best.png,"[0.823444, -0.145005, -1.69, -1.610568, -0.843892, 0.438647, 1.214256, -1.132548, -0.427836, -0.554562, -2.367675, 1.258708, -0.847844, -1.74533, -1.066227, 0.965735, -0.182972, 0.081582]",47.18,-8.31,-96.83,-92.28,-48.35,25.13,69.57,-64.89,-24.51,-31.77,-135.66,72.12,-48.58,-100.0,-61.09,55.33,-10.48,4.67
letters_upper/W_dejavusans-bold,letters_upper,targets/letters_upper/W_dejavusans-bold.png,0.53,0.5125,0.0123,0.4937,10,1,3,0.2,123.6,letters_upper/W_dejavusans-bold/W_dejavusans-bold_best.png,"[0.955241, -0.368745, -1.69, -1.65806, -0.394717, 0.603693, -0.595012, -0.027366, -1.31722, -1.570483, 1.42873, 0.51205, 0.465565, -1.284115, -1.143193, 0.851551, 2.005646, 0.903306]",54.73,-21.13,-96.83,-95.0,-22.62,34.59,-34.09,-1.57,-75.47,-89.98,81.86,29.34,26.67,-73.57,-65.5,48.79,114.92,51.76
animals/fish_mpeg7-03,animals,targets/animals/fish_mpeg7-03.png,0.5291,0.4804,0.0275,0.43,10,7,3,0.2,121.7,animals/fish_mpeg7-03/fish_mpeg7-03_best.png,"[-0.603583, -0.608107, -1.465369, -1.608439, -1.17718, 1.743643, -1.198287, -0.952759, -0.288205, 1.60791, 0.237021, 0.106048, -1.079052, -0.579911, -0.109798, 0.778507, -1.890622, 1.446419]",-34.58,-34.84,-83.96,-92.16,-67.45,99.9,-68.66,-54.59,-16.51,92.13,13.58,6.08,-61.83,-33.23,-6.29,44.61,-108.32,82.87
objects/spoon_mpeg7-05,objects,targets/objects/spoon_mpeg7-05.png,0.5291,0.4992,0.0236,0.456,10,0,3,0.2,88.1,objects/spoon_mpeg7-05/spoon_mpeg7-05_best.png,"[-1.890311, -0.109557, -0.2327, 0.842087, 1.847645, -0.111232, -0.877375, -0.880693, -0.461516, 0.726819, -0.710634, 1.502825, -1.077766, -1.23886, -1.227356, -1.569258, -2.626574, 0.709345]",-108.31,-6.28,-13.33,48.25,105.86,-6.37,-50.27,-50.46,-26.44,41.64,-40.72,86.11,-61.75,-70.98,-70.32,-89.91,-150.49,40.64
animals/horse_mpeg7-02,animals,targets/animals/horse_mpeg7-02.png,0.5273,0.4986,0.017,0.4777,10,4,3,0.2,123.7,animals/horse_mpeg7-02/horse_mpeg7-02_best.png,"[0.560115, -1.518005, -0.125025, 0.940707, 2.84121, 1.74533, 0.684367, -1.74324, -0.205685, 1.336077, 1.205074, 0.953089, -0.489175, -1.694586, -0.595492, 1.601279, -2.67679, 0.636481]",32.09,-86.98,-7.16,53.9,162.79,100.0,39.21,-99.88,-11.78,76.55,69.05,54.61,-28.03,-97.09,-34.12,91.75,-153.37,36.47
animals/dog_mpeg7-02,animals,targets/animals/dog_mpeg7-02.png,0.5271,0.5007,0.0275,0.441,10,6,3,0.2,124.5,animals/dog_mpeg7-02/dog_mpeg7-02_best.png,"[0.733886, -0.476108, -1.69, -1.579564, 1.367404, 0.058106, 1.91986, -0.446917, -1.536715, -0.983992, 1.217715, 0.644587, 0.445187, -0.341254, -1.69, -1.226017, -1.40504, 0.38616]",42.05,-27.28,-96.83,-90.5,78.35,3.33,110.0,-25.61,-88.05,-56.38,69.77,36.93,25.51,-19.55,-96.83,-70.25,-80.5,22.13
abstract/bone_mpeg7-04,abstract,targets/abstract/bone_mpeg7-04.png,0.5256,0.4466,0.0378,0.3811,10,5,3,0.2,122.8,abstract/bone_mpeg7-04/bone_mpeg7-04_best.png,"[-1.257003, 0.280367, 1.355134, -1.643393, 2.09755, 1.328897, 0.045036, -0.4326, -1.69, -0.072938, -2.704165, 0.876859, 0.230092, -0.418914, -1.69, -0.159531, -2.018808, 0.813095]",-72.02,16.06,77.64,-94.16,120.18,76.14,2.58,-24.79,-96.83,-4.18,-154.94,50.24,13.18,-24.0,-96.83,-9.14,-115.67,46.59
objects/key_mpeg7-03,objects,targets/objects/key_mpeg7-03.png,0.5254,0.4988,0.0178,0.4682,10,9,3,0.2,85.3,objects/key_mpeg7-03/key_mpeg7-03_best.png,"[-1.299095, -0.677079, -0.260678, 1.15759, 2.699984, 1.230907, 0.625208, -0.602196, -1.387052, -1.586589, 1.401655, 1.555019, 0.981922, 0.423157, -0.627438, -0.860804, -2.74385, 1.614431]",-74.43,-38.79,-14.94,66.33,154.7,70.53,35.82,-34.5,-79.47,-90.9,80.31,89.1,56.26,24.25,-35.95,-49.32,-157.21,92.5
hand_shadow/elephant_hasper-01,hand_shadow,targets/hand_shadow/elephant_hasper-01.png,0.5241,0.4755,0.0351,0.4086,10,8,3,0.2,86.2,hand_shadow/elephant_hasper-01/elephant_hasper-01_best.png,"[0.384158, -0.151522, -1.69, -1.606703, -2.274045, -0.102514, 0.535909, 0.178243, -1.011405, 0.93124, -0.87139, 1.326129, -0.592035, 0.332905, -1.69, -1.621635, -2.048699, 0.368114]",22.01,-8.68,-96.83,-92.06,-130.29,-5.87,30.71,10.21,-57.95,53.36,-49.93,75.98,-33.92,19.07,-96.83,-92.91,-117.38,21.09
abstract/device7_mpeg7-01,abstract,targets/abstract/device7_mpeg7-01.png,0.5233,0.4983,0.0122,0.4829,10,7,3,0.2,124.5,abstract/device7_mpeg7-01/device7_mpeg7-01_best.png,"[1.355597, -0.927592, -1.588673, -0.201372, 1.829404, 1.203497, -0.213577, -1.027816, -1.06578, 1.436088, -0.01438, 1.317525, -1.474396, -0.325479, -0.112326, 0.616122, -2.371497, 0.820866]",77.67,-53.15,-91.02,-11.54,104.82,68.96,-12.24,-58.89,-61.06,82.28,-0.82,75.49,-84.48,-18.65,-6.44,35.3,-135.88,47.03
animals/bat_mpeg7-03,animals,targets/animals/bat_mpeg7-03.png,0.523,0.4965,0.0138,0.4744,10,0,3,0.2,123.3,animals/bat_mpeg7-03/bat_mpeg7-03_best.png,"[1.19807, -0.891983, -0.16585, 0.104318, -2.580734, 0.569713, -1.063699, -1.135689, -1.66307, -0.887205, -1.952727, 0.991649, 1.704467, -0.131537, -0.217622, 0.941717, 1.181749, 1.720982]",68.64,-51.11,-9.5,5.98,-147.87,32.64,-60.95,-65.07,-95.29,-50.83,-111.88,56.82,97.66,-7.54,-12.47,53.96,67.71,98.61
animals/cattle_mpeg7-02,animals,targets/animals/cattle_mpeg7-02.png,0.5205,0.4948,0.0149,0.4737,10,8,3,0.2,123.4,animals/cattle_mpeg7-02/cattle_mpeg7-02_best.png,"[0.808252, -0.423043, -1.639814, -1.581974, -1.943231, 0.750194, 0.735117, -0.337006, -1.077015, 1.589879, 0.988639, 0.66588, -0.15695, -0.61783, -1.615705, -1.655643, 0.229303, -0.174533]",46.31,-24.24,-93.95,-90.64,-111.34,42.98,42.12,-19.31,-61.71,91.09,56.64,38.15,-8.99,-35.4,-92.57,-94.86,13.14,-10.0
objects/key_mpeg7-05,objects,targets/objects/key_mpeg7-05.png,0.5184,0.4869,0.0191,0.4557,10,9,3,0.2,85.6,objects/key_mpeg7-05/key_mpeg7-05_best.png,"[-1.635032, -0.955782, 0.6146, -0.289216, 1.870822, 1.306847, 1.91986, -0.791804, -1.323558, -1.188287, 0.454647, 1.715338, 1.071172, 0.348187, -0.598229, -1.656037, -2.413972, 1.223454]",-93.68,-54.76,35.21,-16.57,107.19,74.88,110.0,-45.37,-75.83,-68.08,26.05,98.28,61.37,19.95,-34.28,-94.88,-138.31,70.1
objects/guitar_mpeg7-05,objects,targets/objects/guitar_mpeg7-05.png,0.5182,0.4873,0.0204,0.4419,10,5,3,0.2,85.4,objects/guitar_mpeg7-05/guitar_mpeg7-05_best.png,"[1.637135, -0.940326, -0.042348, 1.110271, 1.264975, 0.35471, 0.903304, -0.458957, -0.143334, 1.65806, -2.512864, 0.78191, 0.056993, -0.540649, -1.473577, -0.730464, -2.171788, 1.549139]",93.8,-53.88,-2.43,63.61,72.48,20.32,51.76,-26.3,-8.21,95.0,-143.98,44.8,3.27,-30.98,-84.43,-41.85,-124.43,88.76
