shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
objects/horseshoe_mpeg7-03,objects,targets/objects/horseshoe_mpeg7-03.png,0.5643,0.5245,0.0372,0.4409,10,4,3,0.2,125.8,,,,,,,,objects/horseshoe_mpeg7-03/horseshoe_mpeg7-03_best.png,"[0.116817, -1.74533, -0.227121, 0.57692, -1.157654, -0.174533, 0.292872, 0.251456, -1.69, -1.020055, -1.149451, 0.039698, -0.08661, 0.444124, 1.429221, -1.195342, 1.441722, 1.546413]",6.69,-100.0,-13.01,33.06,-66.33,-10.0,16.78,14.41,-96.83,-58.44,-65.86,2.27,-4.96,25.45,81.89,-68.49,82.6,88.6
abstract/bone_mpeg7-04,abstract,targets/abstract/bone_mpeg7-04.png,0.5642,0.4927,0.0497,0.3747,10,5,3,0.2,115.2,,,,,,,,abstract/bone_mpeg7-04/bone_mpeg7-04_best.png,"[0.57881, -1.745194, -1.34868, -0.714867, -0.717571, -0.173746, 0.099231, -0.426055, -1.67801, -0.139217, -2.371254, 0.789981, 1.070141, -0.239692, 1.289613, -1.537789, -1.800907, 0.050916]",33.16,-99.99,-77.27,-40.96,-41.11,-9.95,5.69,-24.41,-96.14,-7.98,-135.86,45.26,61.31,-13.73,73.89,-88.11,-103.18,2.92
abstract/device2_mpeg7-05,abstract,targets/abstract/device2_mpeg7-05.png,0.5635,0.5353,0.0128,0.5212,10,8,3,0.2,114.5,,,,,,,,abstract/device2_mpeg7-05/device2_mpeg7-05_best.png,"[1.048055, -0.812286, -1.273329, -1.65806, -2.74385, 0.819954, -1.436948, -0.503012, -0.556126, 1.65806, -1.17457, 0.829746, -0.996389, -1.077768, -0.456157, -0.163609, -0.839697, 0.501872]",60.05,-46.54,-72.96,-95.0,-157.21,46.98,-82.33,-28.82,-31.86,95.0,-67.3,47.54,-57.09,-61.75,-26.14,-9.37,-48.11,28.76
animals/dog_mpeg7-05,animals,targets/animals/dog_mpeg7-05.png,0.563,0.5346,0.0223,0.4961,10,9,3,0.2,177.2,,,,,,,,animals/dog_mpeg7-05/dog_mpeg7-05_best.png,"[1.146242, -0.580065, -0.515367, 0.759343, 2.205944, 0.558578, -0.634243, -0.605443, -1.69, -1.650549, 0.227611, 0.960835, -0.790673, -0.330261, -1.69, -1.624224, 2.23032, 0.887324]",65.67,-33.24,-29.53,43.51,126.39,32.0,-36.34,-34.69,-96.83,-94.57,13.04,55.05,-45.3,-18.92,-96.83,-93.06,127.79,50.84
animals/fish_mpeg7-03,animals,targets/animals/fish_mpeg7-03.png,0.5621,0.526,0.0301,0.4669,10,3,3,0.2,181.9,,,,,,,,animals/fish_mpeg7-03/fish_mpeg7-03_best.png,"[-1.724323, -0.570032, 0.094163, 0.349326, 1.984165, 1.122648, 0.983406, -0.215878, -0.554372, 1.05081, 2.81651, -0.043736, 0.441111, -0.441996, -1.69, -1.239356, 0.983443, -0.147127]",-98.8,-32.66,5.4,20.01,113.68,64.32,56.35,-12.37,-31.76,60.21,161.37,-2.51,25.27,-25.32,-96.83,-71.01,56.35,-8.43
objects/pocket_mpeg7-04,objects,targets/objects/pocket_mpeg7-04.png,0.561,0.5257,0.0212,0.4863,10,4,3,0.2,126.1,,,,,,,,objects/pocket_mpeg7-04/pocket_mpeg7-04_best.png,"[0.732262, -0.917695, -1.27773, 1.622081, 2.807219, 1.653257, 1.734162, -1.25733, -1.278182, 1.65806, 2.407808, -0.142668, -0.818807, -1.74533, -0.999917, 0.996209, -1.223853, 1.707651]",41.96,-52.58,-73.21,92.94,160.84,94.72,99.36,-72.04,-73.23,95.0,137.96,-8.17,-46.91,-100.0,-57.29,57.08,-70.12,97.84
animals/fly_mpeg7-03,animals,targets/animals/fly_mpeg7-03.png,0.5601,0.5476,0.0124,0.5212,10,8,3,0.2,168.9,,,,,,,,animals/fly_mpeg7-03/fly_mpeg7-03_best.png,"[0.722764, -1.488995, -0.214779, 0.468971, -2.743643, -0.173646, -0.311868, -1.718248, 0.478264, 1.01044, 1.572713, 0.883945, -0.708062, -1.739107, 0.36478, -0.189223, 1.054129, 1.70553]",41.41,-85.31,-12.31,26.87,-157.2,-9.95,-17.87,-98.45,27.4,57.89,90.11,50.65,-40.57,-99.64,20.9,-10.84,60.4,97.72
abstract/device1_mpeg7-01,abstract,targets/abstract/device1_mpeg7-01.png,0.5582,0.5041,0.0287,0.4685,10,0,3,0.2,112.6,,,,,,,,abstract/device1_mpeg7-01/device1_mpeg7-01_best.png,"[-1.91986, -0.380346, 0.227695, -0.634211, 2.675827, 1.021632, -1.91986, -0.87967, -0.116146, -1.440013, 0.611252, 1.47807, -1.91986, -1.130628, -1.056381, -0.85543, -1.209345, 0.848483]",-110.0,-21.79,13.05,-36.34,153.31,58.54,-110.0,-50.4,-6.65,-82.51,35.02,84.69,-110.0,-64.78,-60.53,-49.01,-69.29,48.61
abstract/bone_mpeg7-02,abstract,targets/abstract/bone_mpeg7-02.png,0.5577,0.5261,0.0213,0.4893,10,0,3,0.2,114.6,,,,,,,,abstract/bone_mpeg7-02/bone_mpeg7-02_best.png,"[-0.008647, -0.429695, -1.69, 0.096944, 1.54104, 1.74533, 1.297769, 0.427296, -0.269839, 0.274412, -0.22844, 0.153658, 0.106217, -0.506028, -1.531915, -0.246196, -2.629285, 1.378163]",-0.5,-24.62,-96.83,5.55,88.3,100.0,74.36,24.48,-15.46,15.72,-13.09,8.8,6.09,-28.99,-87.77,-14.11,-150.65,78.96
letters_upper/X_dejavuserif-bold,letters_upper,targets/letters_upper/X_dejavuserif-bold.png,0.5557,0.5201,0.0184,0.4932,10,0,3,0.2,1757.9,,,,,,,,letters_upper/X_dejavuserif-bold/X_dejavuserif-bold_best.png,"[1.91986, -0.646943, -0.473488, -1.595892, -1.576423, -0.163717, 0.980995, -1.74533, -0.620743, 1.65806, 0.604237, 1.014741, 0.184704, -0.445127, -1.69, -0.12588, -1.674246, 0.98136]",110.0,-37.07,-27.13,-91.44,-90.32,-9.38,56.21,-100.0,-35.57,95.0,34.62,58.14,10.58,-25.5,-96.83,-7.21,-95.93,56.23
animals/cattle_mpeg7-02,animals,targets/animals/cattle_mpeg7-02.png,0.5546,0.5235,0.0218,0.4716,10,6,3,0.2,178.0,,,,,,,,animals/cattle_mpeg7-02/cattle_mpeg7-02_best.png,"[0.843962, -0.622122, -0.78799, 1.621818, -2.190097, -0.174533, 0.761303, -0.711944, -1.686311, -1.16945, 2.829567, 1.453067, 0.405953, -0.555168, -1.429157, -1.141438, -0.99612, 0.189109]",48.36,-35.64,-45.15,92.92,-125.48,-10.0,43.62,-40.79,-96.62,-67.0,162.12,83.25,23.26,-31.81,-81.88,-65.4,-57.07,10.84
objects/spoon_mpeg7-02,objects,targets/objects/spoon_mpeg7-02.png,0.5546,0.49,0.0449,0.409,10,4,3,0.2,125.3,,,,,,,,objects/spoon_mpeg7-02/spoon_mpeg7-02_best.png,"[1.561327, -1.732742, 0.377914, 1.530693, 2.272154, 0.813179, 1.2602, 0.311867, 0.212716, -0.682328, 2.798604, 1.429417, 0.14695, -0.599276, -1.69, 0.145155, 1.37649, 0.694902]",89.46,-99.28,21.65,87.7,130.18,46.59,72.2,17.87,12.19,-39.09,160.35,81.9,8.42,-34.34,-96.83,8.32,78.87,39.81
digits/3_dejavuserif-bold,digits,targets/digits/3_dejavuserif-bold.png,0.5543,0.5329,0.0126,0.513,10,3,3,0.2,165.3,,,,,,,,digits/3_dejavuserif-bold/3_dejavuserif-bold_best.png,"[0.990909, -1.474188, -0.891142, 1.124739, 2.84121, -0.174533, 0.061091, -1.047972, -1.033099, 0.76669, 2.477857, 0.636303, 0.26909, 0.743912, -0.539076, 0.950567, 2.652963, 0.914369]",56.77,-84.46,-51.06,64.44,162.79,-10.0,3.5,-60.04,-59.19,43.93,141.97,36.46,15.42,42.62,-30.89,54.46,152.0,52.39
objects/cellular-phone_mpeg7-03,objects,targets/objects/cellular-phone_mpeg7-03.png,0.5541,0.5051,0.0325,0.4516,10,8,3,0.2,126.1,,,,,,,,objects/cellular-phone_mpeg7-03/cellular-phone_mpeg7-03_best.png,"[0.008615, -0.457181, -1.666925, -1.62645, -1.76997, -0.174533, -1.36984, -0.513395, -0.337423, 1.179021, -0.57351, 0.719552, 0.810972, -0.395489, -1.69, -1.625861, 1.177669, 1.740429]",0.49,-26.19,-95.51,-93.19,-101.41,-10.0,-78.49,-29.42,-19.33,67.55,-32.86,41.23,46.47,-22.66,-96.83,-93.15,67.48,99.72
objects/key_mpeg7-05,objects,targets/objects/key_mpeg7-05.png,0.554,0.5149,0.0264,0.4719,10,6,3,0.2,127.9,,,,,,,,objects/key_mpeg7-05/key_mpeg7-05_best.png,"[1.843841, -0.494532, -1.610288, -1.480212, 1.433683, -0.174533, -1.91986, -0.973041, -0.051522, 1.271324, 1.542475, 1.487153, 1.041939, 0.137733, -0.222541, -1.610142, 2.051058, 1.486254]",105.64,-28.33,-92.26,-84.81,82.14,-10.0,-110.0,-55.75,-2.95,72.84,88.38,85.21,59.7,7.89,-12.75,-92.25,117.52,85.16
letters_lower/m_dejavusans-bold,letters_lower,targets/letters_lower/m_dejavusans-bold.png,0.551,0.5129,0.025,0.4795,10,5,3,0.2,176.8,,,,,,,,letters_lower/m_dejavusans-bold/m_dejavusans-bold_best.png,"[0.187587, -0.876675, -0.612664, 1.65806, 2.792416, 1.396461, 0.469024, -1.039313, -1.660941, 1.487592, -1.117082, -0.174533, -0.7023, -1.463249, 0.118675, -0.681768, -2.64406, 1.74533]",10.75,-50.23,-35.1,95.0,159.99,80.01,26.87,-59.55,-95.16,85.23,-64.0,-10.0,-40.24,-83.84,6.8,-39.06,-151.49,100.0
digits/7_dejavuserif-bold,digits,targets/digits/7_dejavuserif-bold.png,0.5508,0.5312,0.014,0.5016,10,6,3,0.2,177.4,,,,,,,,digits/7_dejavuserif-bold/7_dejavuserif-bold_best.png,"[0.010842, -0.609197, -1.622204, 0.829808, -2.74385, 1.74533, -0.059127, -0.377324, -0.725412, -0.950251, -2.450586, 1.695516, 0.457652, -0.821223, -1.342595, 0.243224, 1.911585, 1.559575]",0.62,-34.9,-92.95,47.54,-157.21,100.0,-3.39,-21.62,-41.56,-54.45,-140.41,97.15,26.22,-47.05,-76.93,13.94,109.53,89.36
objects/pocket_mpeg7-02,objects,targets/objects/pocket_mpeg7-02.png,0.55,0.5221,0.0183,0.4845,10,9,3,0.2,121.1,,,,,,,,objects/pocket_mpeg7-02/pocket_mpeg7-02_best.png,"[1.311262, -0.971418, -0.73327, -1.095845, -0.094169, -0.090722, -0.319504, -0.023411, -1.69, -1.632207, 0.952078, 0.021711, -0.827212, -1.74533, -1.034596, 1.082067, -0.274982, 0.315606]",75.13,-55.66,-42.01,-62.79,-5.4,-5.2,-18.31,-1.34,-96.83,-93.52,54.55,1.24,-47.4,-100.0,-59.28,62.0,-15.76,18.08
animals/sea-snake_mpeg7-05,animals,targets/animals/sea-snake_mpeg7-05.png,0.5497,0.4991,0.064,0.3681,10,0,3,0.2,180.2,,,,,,,,animals/sea-snake_mpeg7-05/sea-snake_mpeg7-05_best.png,"[-0.077451, -0.049126, -1.69, -0.958744, 1.25028, 0.012397, -0.856263, -1.521034, -1.000927, 0.621998, 2.383464, 0.453954, 1.01521, -1.553244, 1.555822, 0.013228, 0.114838, 1.559221]",-4.44,-2.81,-96.83,-54.93,71.64,0.71,-49.06,-87.15,-57.35,35.64,136.56,26.01,58.17,-88.99,89.14,0.76,6.58,89.34
animals/dog_mpeg7-02,animals,targets/animals/dog_mpeg7-02.png,0.5495,0.5272,0.0245,0.4593,10,8,3,0.2,185.1,,,,,,,,animals/dog_mpeg7-02/dog_mpeg7-02_best.png,"[0.632682, -0.453353, -1.644017, -1.65806, -2.088291, -0.174533, -0.957556, -0.54547, -0.718916, 1.153308, -2.74385, -0.124271, -0.957062, -0.47788, -1.128676, 1.65806, 0.508101, -0.016388]",36.25,-25.98,-94.2,-95.0,-119.65,-10.0,-54.86,-31.25,-41.19,66.08,-157.21,-7.12,-54.84,-27.38,-64.67,95.0,29.11,-0.94
abstract/device7_mpeg7-01,abstract,targets/abstract/device7_mpeg7-01.png,0.5494,0.5259,0.0143,0.5037,10,6,3,0.2,115.6,,,,,,,,abstract/device7_mpeg7-01/device7_mpeg7-01_best.png,"[0.955558, -0.454129, -1.69, -1.610787, 2.450088, 0.8147, -0.252406, -0.145156, -1.61194, -1.298591, -2.65371, 1.170979, -0.323382, -1.368421, 0.000196, 0.669877, -0.095868, 1.012747]",54.75,-26.02,-96.83,-92.29,140.38,46.68,-14.46,-8.32,-92.36,-74.4,-152.05,67.09,-18.53,-78.4,0.01,38.38,-5.49,58.03
animals/sea-snake_mpeg7-02,animals,targets/animals/sea-snake_mpeg7-02.png,0.5477,0.4608,0.0563,0.3644,10,5,3,0.2,176.8,,,,,,,,animals/sea-snake_mpeg7-02/sea-snake_mpeg7-02_best.png,"[-1.905478, 1.407637, -1.040369, -0.460253, 1.92874, 0.624069, -0.199488, -0.94691, -1.152075, 0.03704, 1.558602, -0.037742, 0.972049, 1.220861, -1.69, -1.65806, -2.253892, 1.069524]",-109.18,80.65,-59.61,-26.37,110.51,35.76,-11.43,-54.25,-66.01,2.12,89.3,-2.16,55.69,69.95,-96.83,-95.0,-129.14,61.28
letters_upper/S_dejavuserif-bold,letters_upper,targets/letters_upper/S_dejavuserif-bold.png,0.5457,0.5255,0.0172,0.4896,10,4,3,0.2,176.1,,,,,,,,letters_upper/S_dejavuserif-bold/S_dejavuserif-bold_best.png,"[0.662664, -1.518016, -0.582821, 1.65806, 1.930396, 0.94721, 1.107983, -1.36291, 1.454493, -0.312922, 0.573255, 0.282681, -1.196239, -0.284257, -0.604475, 0.291422, 0.679152, 1.491271]",37.97,-86.98,-33.39,95.0,110.6,54.27,63.48,-78.09,83.34,-17.93,32.85,16.2,-68.54,-16.29,-34.63,16.7,38.91,85.44
animals/bat_mpeg7-03,animals,targets/animals/bat_mpeg7-03.png,0.5442,0.5108,0.0191,0.4823,10,9,3,0.2,137.5,,,,,,,,animals/bat_mpeg7-03/bat_mpeg7-03_best.png,"[-1.370905, -1.014374, -0.055901, 0.461799, 2.78309, 0.732875, -1.089691, -1.099535, -1.646419, -0.913265, 0.984749, 1.108681, -1.093027, -1.331276, 0.171536, 1.374094, 1.794151, 1.506786]",-78.55,-58.12,-3.2,26.46,159.46,41.99,-62.43,-63.0,-94.33,-52.33,56.42,63.52,-62.63,-76.28,9.83,78.73,102.8,86.33
animals/horse_mpeg7-05,animals,targets/animals/horse_mpeg7-05.png,0.5407,0.5057,0.0185,0.4835,10,9,3,0.2,177.8,,,,,,,,animals/horse_mpeg7-05/horse_mpeg7-05_best.png,"[-1.471332, -0.011303, -0.719262, 0.325559, 2.113175, 1.521119, 0.761605, -0.573116, -1.69, -1.608498, 0.312812, 1.623586, 0.357173, -0.356379, -1.69, -1.278762, -1.110153, 0.146915]",-84.3,-0.65,-41.21,18.65,121.08,87.15,43.64,-32.84,-96.83,-92.16,17.92,93.02,20.46,-20.42,-96.83,-73.27,-63.61,8.42
abstract/bone_mpeg7-01,abstract,targets/abstract/bone_mpeg7-01.png,0.5382,0.4956,0.0225,0.4708,10,0,3,0.2,115.7,,,,,,,,abstract/bone_mpeg7-01/bone_mpeg7-01_best.png,"[-0.025841, -0.425815, -1.689294, 0.099029, 1.232268, 1.743535, 1.287766, 0.842019, -0.946322, 0.686034, 0.29321, 0.703279, -0.019385, -0.500781, -1.49357, -0.343484, -2.519705, 1.263716]",-1.48,-24.4,-96.79,5.67,70.6,99.9,73.78,48.24,-54.22,39.31,16.8,40.29,-1.11,-28.69,-85.58,-19.68,-144.37,72.41
animals/lizzard_mpeg7-03,animals,targets/animals/lizzard_mpeg7-03.png,0.537,0.5083,0.0233,0.4454,10,6,3,0.2,180.8,,,,,,,,animals/lizzard_mpeg7-03/lizzard_mpeg7-03_best.png,"[0.54425, -0.370131, -1.474859, -1.254148, -1.849843, 1.713022, 0.616157, -0.427429, -1.69, -1.174263, -0.571893, 0.886418, -0.408199, 0.291041, -1.428558, -1.65806, 1.156845, 0.165838]",31.18,-21.21,-84.5,-71.86,-105.99,98.15,35.3,-24.49,-96.83,-67.28,-32.77,50.79,-23.39,16.68,-81.85,-95.0,66.28,9.5
abstract/spring_mpeg7-04,abstract,targets/abstract/spring_mpeg7-04.png,0.5367,0.514,0.0162,0.4849,10,4,3,0.2,116.1,,,,,,,,abstract/spring_mpeg7-04/spring_mpeg7-04_best.png,"[0.724916, -0.404648, -1.538324, -1.140277, 2.320796, 0.154887, 1.129559, -0.162123, 0.308293, 1.65806, -0.331733, 0.192229, 0.573597, -0.289197, -1.518236, -0.492017, -2.283459, 0.718534]",41.53,-23.18,-88.14,-65.33,132.97,8.87,64.72,-9.29,17.66,95.0,-19.01,11.01,32.86,-16.57,-86.99,-28.19,-130.83,41.17
vehicles/carriage_mpeg7-02,vehicles,targets/vehicles/carriage_mpeg7-02.png,0.5354,0.485,0.0335,0.43,10,6,3,0.2,125.3,,,,,,,,vehicles/carriage_mpeg7-02/carriage_mpeg7-02_best.png,"[-0.40987, -0.469622, -1.69, -1.65806, -2.425657, 1.726929, -0.297737, -0.642292, -1.69, -1.280886, -2.187355, 1.602143, 0.740161, -0.665928, -0.284356, 1.346309, 0.136911, 1.324754]",-23.48,-26.91,-96.83,-95.0,-138.98,98.95,-17.06,-36.8,-96.83,-73.39,-125.33,91.8,42.41,-38.15,-16.29,77.14,7.84,75.9
letters_lower/m_dejavuserif-bold,letters_lower,targets/letters_lower/m_dejavuserif-bold.png,0.5347,0.5007,0.025,0.4538,10,8,3,0.2,172.2,,,,,,,,letters_lower/m_dejavuserif-bold/m_dejavuserif-bold_best.png,"[-0.661332, -0.801677, -0.993396, -1.317311, 1.257593, -0.174533, 0.685346, 0.208686, -1.689081, -1.597801, -1.378315, 0.623626, -0.389729, -1.133915, -1.69, 1.393199, -0.159309, 0.073132]",-37.89,-45.93,-56.92,-75.48,72.05,-10.0,39.27,11.96,-96.78,-91.55,-78.97,35.73,-22.33,-64.97,-96.83,79.82,-9.13,4.19
vehicles/carriage_mpeg7-03,vehicles,targets/vehicles/carriage_mpeg7-03.png,0.5347,0.4826,0.0351,0.4352,10,8,3,0.2,126.3,,,,,,,,vehicles/carriage_mpeg7-03/carriage_mpeg7-03_best.png,"[-0.601388, -0.576643, -1.585561, -1.459608, 2.50199, 0.648052, 0.885765, -0.767411, -0.13126, 0.953965, -2.723897, 0.986345, 0.745171, -0.874529, -1.442654, -1.192891, -0.730945, 1.698741]",-34.46,-33.04,-90.85,-83.63,143.35,37.13,50.75,-43.97,-7.52,54.66,-156.07,56.51,42.7,-50.11,-82.66,-68.35,-41.88,97.33
animals/fish_mpeg7-04,animals,targets/animals/fish_mpeg7-04.png,0.5323,0.5019,0.0141,0.4779,10,2,3,0.2,181.0,,,,,,,,animals/fish_mpeg7-04/fish_mpeg7-04_best.png,"[-1.91986, -0.384988, -0.281211, 0.88082, 1.363804, 0.484882, 0.976576, -0.473238, 0.020439, 0.520219, -0.287151, 0.379007, 1.408872, 0.291372, -1.168847, 1.649862, -2.715992, 0.699117]",-110.0,-22.06,-16.11,50.47,78.14,27.78,55.95,-27.11,1.17,29.81,-16.45,21.72,80.72,16.69,-66.97,94.53,-155.61,40.06
letters_lower/w_dejavuserif-bold,letters_lower,targets/letters_lower/w_dejavuserif-bold.png,0.5319,0.4993,0.0238,0.45,10,5,3,0.2,172.9,,,,,,,,letters_lower/w_dejavuserif-bold/w_dejavuserif-bold_best.png,"[1.168408, -0.470732, -0.209056, 0.110445, -1.484412, 0.929908, 0.966738, -0.462987, -1.69, -1.65715, -0.340822, 1.328161, -0.871903, -0.309065, -1.69, -0.931263, -2.365192, 1.74533]",66.94,-26.97,-11.98,6.33,-85.05,53.28,55.39,-26.53,-96.83,-94.95,-19.53,76.1,-49.96,-17.71,-96.83,-53.36,-135.52,100.0
animals/bat_mpeg7-05,animals,targets/animals/bat_mpeg7-05.png,0.5316,0.5173,0.0153,0.4781,10,8,3,0.2,144.9,,,,,,,,animals/bat_mpeg7-05/bat_mpeg7-05_best.png,"[-0.921934, -0.656774, -1.549943, -1.120875, 1.747272, 0.977867, 0.982723, -0.824882, -0.246652, 0.69249, 1.765417, 0.260859, -0.994767, -0.845014, -1.69, -0.592675, 1.899645, 1.703591]",-52.82,-37.63,-88.81,-64.22,100.11,56.03,56.31,-47.26,-14.13,39.68,101.15,14.95,-57.0,-48.42,-96.83,-33.96,108.84,97.61
animals/lizzard_mpeg7-01,animals,targets/animals/lizzard_mpeg7-01.png,0.5312,0.4898,0.0254,0.439,10,4,3,0.2,180.7,,,,,,,,animals/lizzard_mpeg7-01/lizzard_mpeg7-01_best.png,"[0.00757, -0.514575, -1.00233, -1.65806, 2.314346, -0.174533, 0.939704, 0.736997, -1.69, -1.65806, -1.470305, 1.088816, 0.094505, -0.409285, -0.796458, -1.280189, -2.084974, 1.74533]",0.43,-29.48,-57.43,-95.0,132.6,-10.0,53.84,42.23,-96.83,-95.0,-84.24,62.38,5.41,-23.45,-45.63,-73.35,-119.46,100.0
vehicles/carriage_mpeg7-01,vehicles,targets/vehicles/carriage_mpeg7-01.png,0.5306,0.476,0.0297,0.4336,10,6,3,0.2,125.5,,,,,,,,vehicles/carriage_mpeg7-01/carriage_mpeg7-01_best.png,"[-0.575663, -0.603432, -1.69, -1.407472, -2.66184, 1.35254, -0.185509, -0.432832, -1.69, -1.499344, 2.417941, -0.174533, 0.803711, -0.68791, -0.33098, 1.534359, -0.43746, 0.134337]",-32.98,-34.57,-96.83,-80.64,-152.51,77.49,-10.63,-24.8,-96.83,-85.91,138.54,-10.0,46.05,-39.41,-18.96,87.91,-25.06,7.7
objects/hammer_mpeg7-04,objects,targets/objects/hammer_mpeg7-04.png,0.5295,0.513,0.0116,0.4889,10,4,3,0.2,126.0,,,,,,,,objects/hammer_mpeg7-04/hammer_mpeg7-04_best.png,"[-0.004238, -0.716394, -0.949851, 0.647396, -1.488675, 1.672506, -0.479695, -0.737368, -0.808376, -0.631197, -0.202251, 1.031933, -1.25464, -1.019847, -0.685421, 0.328386, -2.527062, 1.259525]",-0.24,-41.05,-54.42,37.09,-85.29,95.83,-27.48,-42.25,-46.32,-36.16,-11.59,59.13,-71.89,-58.43,-39.27,18.82,-144.79,72.17
abstract/device2_mpeg7-04,abstract,targets/abstract/device2_mpeg7-04.png,0.5277,0.4947,0.0223,0.4424,10,7,3,0.2,112.3,,,,,,,,abstract/device2_mpeg7-04/device2_mpeg7-04_best.png,"[1.014878, -0.624206, -1.550245, -1.65806, 2.84121, 0.948037, 0.93481, -0.620023, -0.602377, 0.656963, 1.006474, 1.4129, 1.009273, -0.034065, 0.558108, -0.078185, -0.896722, 1.72618]",58.15,-35.76,-88.82,-95.0,162.79,54.32,53.56,-35.52,-34.51,37.64,57.67,80.95,57.83,-1.95,31.98,-4.48,-51.38,98.9
animals/deer_mpeg7-05,animals,targets/animals/deer_mpeg7-05.png,0.5269,0.4986,0.0173,0.4685,10,2,3,0.2,176.4,,,,,,,,animals/deer_mpeg7-05/deer_mpeg7-05_best.png,"[-1.91986, -0.883435, 0.045068, 1.119138, 1.074004, 1.172996, 1.041827, -0.278106, -0.331911, 1.65806, -1.333038, 0.192193, 0.397315, -1.334288, -0.51074, -0.371857, 2.559625, 1.712776]",-110.0,-50.62,2.58,64.12,61.54,67.21,59.69,-15.93,-19.02,95.0,-76.38,11.01,22.76,-76.45,-29.26,-21.31,146.66,98.13
animals/deer_mpeg7-03,animals,targets/animals/deer_mpeg7-03.png,0.5254,0.4963,0.012,0.4843,10,8,3,0.2,174.7,,,,,,,,animals/deer_mpeg7-03/deer_mpeg7-03_best.png,"[-0.674928, -1.024736, -0.574966, 0.893087, 1.538729, 1.456157, 0.755415, -1.18728, 0.095714, -0.858552, 2.573205, 1.048301, -1.088915, -1.74533, -1.294908, 0.483636, 1.095914, 0.924446]",-38.67,-58.71,-32.94,51.17,88.16,83.43,43.28,-68.03,5.48,-49.19,147.43,60.06,-62.39,-100.0,-74.19,27.71,62.79,52.97
animals/fish_mpeg7-02,animals,targets/animals/fish_mpeg7-02.png,0.5253,0.5016,0.0183,0.4709,10,9,3,0.2,179.9,,,,,,,,animals/fish_mpeg7-02/fish_mpeg7-02_best.png,"[1.483481, -1.713752, 0.370609, -1.388516, -1.487998, 1.745126, -0.399891, -0.494375, -1.69, -1.317841, 1.941551, 0.234961, 0.95163, -0.455876, 0.131183, 0.198275, -1.85975, 0.335118]",85.0,-98.19,21.23,-79.56,-85.26,99.99,-22.91,-28.33,-96.83,-75.51,111.24,13.46,54.52,-26.12,7.52,11.36,-106.56,19.2
animals/deer_mpeg7-01,animals,targets/animals/deer_mpeg7-01.png,0.5237,0.4982,0.0172,0.4612,10,9,3,0.2,177.6,,,,,,,,animals/deer_mpeg7-01/deer_mpeg7-01_best.png,"[-0.481977, -1.239249, -0.196191, 1.65806, 2.204367, 0.540887, 0.692551, -1.598809, -0.141647, -0.421201, 0.538618, 0.28318, 0.324065, -1.264854, 0.446746, 1.340344, -0.668858, 1.744815]",-27.62,-71.0,-11.24,95.0,126.3,30.99,39.68,-91.61,-8.12,-24.13,30.86,16.23,18.57,-72.47,25.6,76.8,-38.32,99.97
animals/lizzard_mpeg7-02,animals,targets/animals/lizzard_mpeg7-02.png,0.5232,0.483,0.0388,0.4191,10,5,3,0.2,177.6,,,,,,,,animals/lizzard_mpeg7-02/lizzard_mpeg7-02_best.png,"[0.498399, -1.487939, -0.663683, 1.019321, -2.413014, -0.059226, 0.008132, -1.024783, -0.942776, 0.960208, -2.08643, 0.196626, -1.525716, -1.74533, 0.606715, 1.291065, -0.503727, 1.205076]",28.56,-85.25,-38.03,58.4,-138.26,-3.39,0.47,-58.72,-54.02,55.02,-119.54,11.27,-87.42,-100.0,34.76,73.97,-28.86,69.05
abstract/stef_mpeg7-05,abstract,targets/abstract/stef_mpeg7-05.png,0.5222,0.4977,0.0117,0.4834,10,3,3,0.2,142.6,,,,,,,,abstract/stef_mpeg7-05/stef_mpeg7-05_best.png,"[-0.650281, -1.01104, -0.465591, 0.934705, -1.520422, -0.032919, -1.514576, -0.20751, -1.689236, -1.554858, -0.601277, 1.494269, -0.695575, -1.176493, -1.435293, -0.337794, 0.849017, 0.429743]",-37.26,-57.93,-26.68,53.55,-87.11,-1.89,-86.78,-11.89,-96.79,-89.09,-34.45,85.62,-39.85,-67.41,-82.24,-19.35,48.65,24.62
abstract/bone_mpeg7-03,abstract,targets/abstract/bone_mpeg7-03.png,0.5209,0.4811,0.0181,0.4522,15,14,3,0.2,169.9,,,,,,,,abstract/bone_mpeg7-03/bone_mpeg7-03_best.png,"[-1.099794, 0.055869, 1.518114, -0.737861, 0.937214, 0.709213, 0.03687, -0.419541, -1.69, -0.082352, 2.786973, 0.905032, -0.271654, -0.352354, 1.434475, 0.588678, -1.275412, 1.142751]",-63.01,3.2,86.98,-42.28,53.7,40.63,2.11,-24.04,-96.83,-4.72,159.68,51.85,-15.56,-20.19,82.19,33.73,-73.08,65.47
