shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
vehicles/carriage_mpeg7-03,vehicles,targets/vehicles/carriage_mpeg7-03.png,0.6672,0.6212,0.0359,0.5605,10,1,3,0.2,113.9,0.0628,0.0315,1.1192,-12.07,28.16,0.06319,0.43821,vehicles/carriage_mpeg7-03/carriage_mpeg7-03_best.png,"[1.213085, -0.980437, -1.69, -0.709836, -2.684623, -0.165718, 0.607888, 0.425813, -0.780798, 1.125797, 2.467985, 1.744029, -1.827376, -1.322565, 1.405142, -0.949104, 1.369123, 1.641376]",69.5,-56.17,-96.83,-40.67,-153.82,-9.49,34.83,24.4,-44.74,64.5,141.41,99.93,-104.7,-75.78,80.51,-54.38,78.44,94.04
animals/lizzard_mpeg7-05,animals,targets/animals/lizzard_mpeg7-05.png,0.6668,0.6393,0.0181,0.6151,10,7,3,0.2,113.9,0.0371,0.0332,0.7346,-28.16,28.16,0.06357,0.27801,animals/lizzard_mpeg7-05/lizzard_mpeg7-05_best.png,"[-0.672087, -0.719192, 0.122114, 0.846334, 2.213497, 1.51489, -1.310598, -1.272759, 1.077508, -0.174818, 0.871596, 0.343414, 1.738348, -0.149535, 0.78893, -1.027371, 1.604197, 0.751452]",-38.51,-41.21,7.0,48.49,126.82,86.8,-75.09,-72.92,61.74,-10.02,49.94,19.68,99.6,-8.57,45.2,-58.86,91.91,43.06
objects/pencil_mpeg7-03,objects,targets/objects/pencil_mpeg7-03.png,0.6663,0.6282,0.0183,0.6056,10,9,3,0.2,112.3,0.0,0.0,1.2154,-8.05,28.16,0.00977,0.44653,objects/pencil_mpeg7-03/pencil_mpeg7-03_best.png,"[-0.015504, -0.635123, 0.730038, -0.097387, -0.312444, 1.050776, 0.058614, -0.442135, 0.480365, 0.718948, -1.713629, 0.23111, -0.932214, -1.155685, -1.685906, -0.838511, 1.953666, 1.300859]",-0.89,-36.39,41.83,-5.58,-17.9,60.21,3.36,-25.33,27.52,41.19,-98.18,13.24,-53.41,-66.22,-96.6,-48.04,111.94,74.53
vehicles/carriage_mpeg7-05,vehicles,targets/vehicles/carriage_mpeg7-05.png,0.6662,0.6038,0.0341,0.552,10,3,3,0.2,112.8,0.0529,0.0236,1.1192,-12.07,28.16,0.06441,0.39554,vehicles/carriage_mpeg7-05/carriage_mpeg7-05_best.png,"[-1.879498, 0.065236, -0.129462, 0.074479, -0.631621, 0.562129, -0.531048, -0.702073, 0.656009, 0.904486, 1.211068, 1.244866, -0.442448, 0.457581, -0.968306, 0.340124, -0.316219, 0.401427]",-107.69,3.74,-7.42,4.27,-36.19,32.21,-30.43,-40.23,37.59,51.82,69.39,71.33,-25.35,26.22,-55.48,19.49,-18.12,23.0
animals/bat_mpeg7-03,animals,targets/animals/bat_mpeg7-03.png,0.6654,0.6267,0.0289,0.5719,10,6,3,0.2,113.7,0.2696,0.2227,1.0231,4.02,24.14,0.06133,0.22135,animals/bat_mpeg7-03/bat_mpeg7-03_best.png,"[1.414232, -0.934514, -0.154457, 1.00216, -2.127597, -0.159297, -1.822532, -0.643901, -1.442985, -0.84744, 0.705537, 1.638134, 1.078718, -1.408459, -1.69, -0.527036, 2.47279, 0.537557]",81.03,-53.54,-8.85,57.42,-121.9,-9.13,-104.42,-36.89,-82.68,-48.55,40.42,93.86,61.81,-80.7,-96.83,-30.2,141.68,30.8
animals/butterfly_mpeg7-01,animals,targets/animals/butterfly_mpeg7-01.png,0.6616,0.6435,0.0136,0.6171,10,5,3,0.2,113.1,0.2332,0.2081,0.8308,0.0,28.16,0.13923,0.24936,animals/butterfly_mpeg7-01/butterfly_mpeg7-01_best.png,"[1.120064, -1.44062, 0.633568, 0.358693, -2.131577, 0.959175, 1.91986, 0.544138, -0.404688, 0.740432, -1.507107, 1.579752, -1.195019, -0.208127, -0.126447, 1.637862, 0.870309, 0.684575]",64.17,-82.54,36.3,20.55,-122.13,54.96,110.0,31.18,-23.19,42.42,-86.35,90.51,-68.47,-11.92,-7.24,93.84,49.87,39.22
digits/6_dejavuserif-bold,digits,targets/digits/6_dejavuserif-bold.png,0.6597,0.6367,0.0171,0.5998,10,6,3,0.2,115.0,0.2184,0.1683,0.7346,-24.14,28.16,0.17179,0.23311,digits/6_dejavuserif-bold/6_dejavuserif-bold_best.png,"[-0.262847, 0.236016, 1.50798, -1.331546, 1.767393, 1.611715, -0.966194, -1.149066, 0.850581, 0.137694, 0.548812, 1.740326, 1.252983, -0.90301, 0.820589, 0.337664, 1.50986, -0.051391]",-15.06,13.52,86.4,-76.29,101.26,92.34,-55.36,-65.84,48.73,7.89,31.44,99.71,71.79,-51.74,47.02,19.35,86.51,-2.94
letters_upper/O_dejavuserif-bold,letters_upper,targets/letters_upper/O_dejavuserif-bold.png,0.6589,0.6091,0.0251,0.5579,10,1,3,0.2,113.1,0.1491,0.1187,0.7346,-28.16,28.16,0.17997,0.19636,letters_upper/O_dejavuserif-bold/O_dejavuserif-bold_best.png,"[1.297465, -1.741665, 0.078895, 1.414804, 1.100591, 0.021273, 0.035493, -0.736816, -0.031291, 1.656117, 2.072932, 0.470847, 0.958994, 1.669976, -1.686144, -1.051622, -1.142166, 0.181293]",74.34,-99.79,4.52,81.06,63.06,1.22,2.03,-42.22,-1.79,94.89,118.77,26.98,54.95,95.68,-96.61,-60.25,-65.44,10.39
letters_lower/m_dejavuserif-bold,letters_lower,targets/letters_lower/m_dejavuserif-bold.png,0.6581,0.6258,0.0246,0.5727,10,3,3,0.2,116.3,0.2063,0.1755,1.2154,-8.05,28.16,0.1332,0.25605,letters_lower/m_dejavuserif-bold/m_dejavuserif-bold_best.png,"[-1.91986, 0.37325, -0.95322, 1.127148, -0.21921, 1.232211, -0.718412, -0.469643, 0.439459, 1.651837, -2.479693, 1.745298, -0.529782, -0.999278, 0.169281, 1.14559, -1.031081, 0.947011]",-110.0,21.39,-54.62,64.58,-12.56,70.6,-41.16,-26.91,25.18,94.64,-142.08,100.0,-30.35,-57.25,9.7,65.64,-59.08,54.26
animals/dog_mpeg7-02,animals,targets/animals/dog_mpeg7-02.png,0.6568,0.6225,0.0262,0.583,10,7,3,0.2,112.5,0.158,0.1276,1.0231,8.05,28.16,0.11729,0.31196,animals/dog_mpeg7-02/dog_mpeg7-02_best.png,"[0.89928, -0.913076, -1.69, -1.407787, 2.719226, 0.82378, 1.062329, -0.85695, 0.252013, 0.67659, -0.888224, 1.027813, -1.140899, -1.74533, 0.337797, 1.630658, 2.141648, 1.342412]",51.52,-52.32,-96.83,-80.66,155.8,47.2,60.87,-49.1,14.44,38.77,-50.89,58.89,-65.37,-100.0,19.35,93.43,122.71,76.91
objects/pencil_mpeg7-01,objects,targets/objects/pencil_mpeg7-01.png,0.6565,0.6058,0.0381,0.541,10,6,3,0.2,113.4,0.0,0.0,1.2154,8.05,28.16,0.02208,0.5115,objects/pencil_mpeg7-01/pencil_mpeg7-01_best.png,"[1.056303, -1.025415, -1.69, -0.46659, 1.693698, 0.609131, -1.209295, -1.008328, 0.762058, 0.427577, -1.415121, 1.700743, 1.919848, -0.603482, 0.726727, 0.194302, -1.242052, 0.467687]",60.52,-58.75,-96.83,-26.73,97.04,34.9,-69.29,-57.77,43.66,24.5,-81.08,97.45,110.0,-34.58,41.64,11.13,-71.16,26.8
vehicles/carriage_mpeg7-01,vehicles,targets/vehicles/carriage_mpeg7-01.png,0.652,0.6083,0.0298,0.5628,10,1,3,0.2,116.5,0.0681,0.0404,1.1192,-12.07,28.16,0.07419,0.43594,vehicles/carriage_mpeg7-01/carriage_mpeg7-01_best.png,"[1.194999, -0.94448, -1.671889, -0.857394, -2.733113, -0.169987, -0.954143, 0.326911, -0.398056, -0.108682, 2.602367, 1.011508, 0.460444, -0.481479, 0.612063, -0.438671, 1.40101, 0.930631]",68.47,-54.11,-95.79,-49.13,-156.6,-9.74,-54.67,18.73,-22.81,-6.23,149.1,57.96,26.38,-27.59,35.07,-25.13,80.27,53.32
animals/beetle_mpeg7-05,animals,targets/animals/beetle_mpeg7-05.png,0.6511,0.6313,0.014,0.6075,10,8,3,0.2,113.7,0.3315,0.2978,1.0231,-12.07,20.11,0.10115,0.19215,animals/beetle_mpeg7-05/beetle_mpeg7-05_best.png,"[0.777582, -1.74533, 0.345603, 0.872902, -0.913428, 0.242304, -0.947479, -0.175612, -1.69, -1.571737, -1.09206, 0.041001, -0.747864, -0.899093, 0.616527, 1.650803, -2.319231, 0.835831]",44.55,-100.0,19.8,50.01,-52.34,13.88,-54.29,-10.06,-96.83,-90.05,-62.57,2.35,-42.85,-51.51,35.32,94.58,-132.88,47.89
animals/horse_mpeg7-04,animals,targets/animals/horse_mpeg7-04.png,0.6504,0.613,0.0355,0.5454,10,4,3,0.2,115.9,0.0295,0.0209,1.0231,-16.09,28.16,0.00881,0.18441,animals/horse_mpeg7-04/horse_mpeg7-04_best.png,"[1.061332, -1.74533, 0.666013, 0.805851, 1.095195, 1.253314, -1.147218, -1.456301, -1.139855, -0.814716, 0.913715, 0.654787, 1.074142, 0.640386, -1.488426, 1.523462, -2.494037, 1.426509]",60.81,-100.0,38.16,46.17,62.75,71.81,-65.73,-83.44,-65.31,-46.68,52.35,37.52,61.54,36.69,-85.28,87.29,-142.9,81.73
vehicles/carriage_mpeg7-02,vehicles,targets/vehicles/carriage_mpeg7-02.png,0.65,0.6002,0.0453,0.4787,10,9,3,0.2,113.4,0.0835,0.0563,1.2154,-8.05,28.16,0.07285,0.47259,vehicles/carriage_mpeg7-02/carriage_mpeg7-02_best.png,"[-1.806405, -0.450484, 0.584281, -0.550423, 2.315006, 1.717754, 0.51887, 0.332182, -0.675606, -0.023886, -2.048099, -0.136577, -0.349669, -1.110842, -1.565353, -1.638095, -1.085696, -0.173585]",-103.5,-25.81,33.48,-31.54,132.64,98.42,29.73,19.03,-38.71,-1.37,-117.35,-7.83,-20.03,-63.65,-89.69,-93.86,-62.21,-9.95
abstract/stef_mpeg7-01,abstract,targets/abstract/stef_mpeg7-01.png,0.6493,0.6246,0.0181,0.6017,10,8,3,0.2,114.6,0.1963,0.1796,0.9269,-4.02,24.14,0.08639,0.12042,abstract/stef_mpeg7-01/stef_mpeg7-01_best.png,"[1.027315, -1.300842, -0.322163, 1.657351, 1.051589, 0.872255, 1.91986, -0.511527, 0.663736, -0.515394, 2.259623, 0.330981, -0.948655, -1.73788, -1.565636, -0.29967, 0.742126, -0.097648]",58.86,-74.53,-18.46,94.96,60.25,49.98,110.0,-29.31,38.03,-29.53,129.47,18.96,-54.35,-99.57,-89.7,-17.17,42.52,-5.59
objects/watch_mpeg7-04,objects,targets/objects/watch_mpeg7-04.png,0.6454,0.6121,0.0156,0.5871,10,1,3,0.2,114.9,0.01,0.001,1.2154,0.0,28.16,0.03219,0.50241,objects/watch_mpeg7-04/watch_mpeg7-04_best.png,"[-1.410374, -1.036372, -1.69, -0.965809, -1.661712, 1.130581, 0.772721, -1.135477, -1.69, -0.426207, -1.333887, 1.513861, 0.723941, -0.537245, 0.899354, -0.430745, -1.278961, 1.600946]",-80.81,-59.38,-96.83,-55.34,-95.21,64.78,44.27,-65.06,-96.83,-24.42,-76.43,86.74,41.48,-30.78,51.53,-24.68,-73.28,91.73
letters_upper/E_dejavusansmono-bold,letters_upper,targets/letters_upper/E_dejavusansmono-bold.png,0.6446,0.6002,0.0323,0.5493,10,2,3,0.2,112.9,0.248,0.2208,0.6385,4.02,28.16,0.17837,0.00959,letters_upper/E_dejavusansmono-bold/E_dejavusansmono-bold_best.png,"[1.91986, 0.117628, -0.054642, -1.155034, 1.422809, 1.624593, -1.202814, -1.74533, -1.529097, -0.144502, -2.66264, -0.018182, 1.601043, -1.052817, 0.746842, -0.141773, 1.662235, -0.126693]",110.0,6.74,-3.13,-66.18,81.52,93.08,-68.92,-100.0,-87.61,-8.28,-152.56,-1.04,91.73,-60.32,42.79,-8.12,95.24,-7.26
animals/cattle_mpeg7-02,animals,targets/animals/cattle_mpeg7-02.png,0.6436,0.618,0.0172,0.5786,10,1,3,0.2,115.3,0.1673,0.124,1.2154,4.02,28.16,0.10314,0.38606,animals/cattle_mpeg7-02/cattle_mpeg7-02_best.png,"[0.910308, -0.808776, -1.658521, -1.499783, 1.312159, 1.557497, -1.37825, -0.133204, 0.212901, -0.745015, 1.576122, 0.934702, -0.230203, -1.141384, -1.46802, -0.764112, 0.543255, 0.433298]",52.16,-46.34,-95.03,-85.93,75.18,89.24,-78.97,-7.63,12.2,-42.69,90.31,53.55,-13.19,-65.4,-84.11,-43.78,31.13,24.83
abstract/device1_mpeg7-01,abstract,targets/abstract/device1_mpeg7-01.png,0.6434,0.6017,0.0272,0.5676,10,4,3,0.2,115.9,0.1848,0.1604,0.9269,-20.11,28.16,0.06241,0.32156,abstract/device1_mpeg7-01/device1_mpeg7-01_best.png,"[-1.284574, -0.723538, 1.220036, -1.65806, -2.74385, -0.174533, -1.401534, -1.74533, 0.617814, -1.542162, -0.36189, 0.284021, 1.847177, 0.711539, -0.570693, -0.264757, -1.787866, 0.329506]",-73.6,-41.46,69.9,-95.0,-157.21,-10.0,-80.3,-100.0,35.4,-88.36,-20.73,16.27,105.84,40.77,-32.7,-15.17,-102.44,18.88
objects/horseshoe_mpeg7-04,objects,targets/objects/horseshoe_mpeg7-04.png,0.6418,0.5698,0.0376,0.5003,10,1,3,0.2,117.7,0.1545,0.1014,0.6385,-28.16,28.16,0.24365,0.15163,objects/horseshoe_mpeg7-04/horseshoe_mpeg7-04_best.png,"[-0.163463, 0.729863, -1.339764, -0.694903, 1.947315, 0.567093, -0.271687, -0.667478, 0.162189, 1.639905, 2.84121, 0.814987, -1.027047, -0.969516, 0.182876, 0.945287, -1.695472, 1.658733]",-9.37,41.82,-76.76,-39.82,111.57,32.49,-15.57,-38.24,9.29,93.96,162.79,46.7,-58.85,-55.55,10.48,54.16,-97.14,95.04
animals/sea-snake_mpeg7-04,animals,targets/animals/sea-snake_mpeg7-04.png,0.6417,0.5921,0.0374,0.5108,10,9,3,0.2,113.0,0.1436,0.121,1.3115,0.0,20.11,0.21307,0.21396,animals/sea-snake_mpeg7-04/sea-snake_mpeg7-04_best.png,"[-0.803172, -1.034653, -0.157794, 1.65806, 1.719265, -0.083504, 0.743363, -0.635599, -1.69, -0.755137, 1.146137, 1.74533, -1.032706, 1.350458, -1.69, -0.875269, -0.239161, 1.569885]",-46.02,-59.28,-9.04,95.0,98.51,-4.78,42.59,-36.42,-96.83,-43.27,65.67,100.0,-59.17,77.38,-96.83,-50.15,-13.7,89.95
abstract/spring_mpeg7-04,abstract,targets/abstract/spring_mpeg7-04.png,0.639,0.6202,0.0128,0.5968,10,4,3,0.2,113.0,0.3569,0.3379,1.1192,4.02,12.07,0.3068,0.26618,abstract/spring_mpeg7-04/spring_mpeg7-04_best.png,"[-0.245941, -0.587037, -1.207347, -1.614289, -2.196531, 0.032886, 1.073108, 1.038049, -0.220308, -0.556532, 1.891845, 1.744642, 0.390555, -0.440996, -1.376402, -0.675792, -1.140188, 0.03437]",-14.09,-33.63,-69.18,-92.49,-125.85,1.88,61.48,59.48,-12.62,-31.89,108.39,99.96,22.38,-25.27,-78.86,-38.72,-65.33,1.97
abstract/device5_mpeg7-03,abstract,targets/abstract/device5_mpeg7-03.png,0.636,0.5964,0.027,0.5452,10,1,3,0.2,110.7,0.2635,0.2455,0.9269,0.0,16.09,0.03081,0.08792,abstract/device5_mpeg7-03/device5_mpeg7-03_best.png,"[1.803055, 0.730574, -1.69, 0.149448, -1.976613, -0.174533, -0.9143, -1.122129, -1.69, -0.500225, 2.305379, 0.110694, 0.754419, -1.008471, 0.3527, 0.921247, -0.321721, -0.173153]",103.31,41.86,-96.83,8.56,-113.25,-10.0,-52.39,-64.29,-96.83,-28.66,132.09,6.34,43.23,-57.78,20.21,52.78,-18.43,-9.92
abstract/device1_mpeg7-05,abstract,targets/abstract/device1_mpeg7-05.png,0.6356,0.6123,0.0109,0.6008,10,4,3,0.2,115.9,0.3128,0.255,1.0231,-20.11,20.11,0.06832,0.24038,abstract/device1_mpeg7-05/device1_mpeg7-05_best.png,"[-0.924279, -1.037495, -0.148397, 1.65806, 0.147167, 1.359263, -0.833199, 0.016383, 1.02696, 0.732629, 2.136586, 1.631145, 1.912822, 0.736524, -1.198536, 0.867811, -1.522795, 1.121549]",-52.96,-59.44,-8.5,95.0,8.43,77.88,-47.74,0.94,58.84,41.98,122.42,93.46,109.6,42.2,-68.67,49.72,-87.25,64.26
objects/watch_mpeg7-05,objects,targets/objects/watch_mpeg7-05.png,0.6344,0.5957,0.026,0.5508,10,0,3,0.2,111.6,0.0,0.0,0.9269,-16.09,28.16,0.03279,0.39943,objects/watch_mpeg7-05/watch_mpeg7-05_best.png,"[-0.025503, -0.549313, 0.594158, -0.615703, 0.837921, 1.533854, -1.134532, -1.180615, -1.69, -0.542819, -1.286292, 1.131158, 0.051672, -0.494645, 0.80112, -0.32761, -1.966252, 0.616865]",-1.46,-31.47,34.04,-35.28,48.01,87.88,-65.0,-67.64,-96.83,-31.1,-73.7,64.81,2.96,-28.34,45.9,-18.77,-112.66,35.34
digits/5_dejavuserif-bold,digits,targets/digits/5_dejavuserif-bold.png,0.6339,0.6177,0.0152,0.5873,10,1,3,0.2,111.4,0.1052,0.0976,0.8308,-24.14,24.14,0.11837,0.10499,digits/5_dejavuserif-bold/5_dejavuserif-bold_best.png,"[-0.148432, 0.983338, -1.587497, -1.054865, 0.477037, 1.578399, -0.993601, -1.200915, 0.576439, -1.62392, 2.059214, -0.172929, 0.503065, -0.551715, -0.464121, 1.139509, 2.675011, 1.655255]",-8.5,56.34,-90.96,-60.44,27.33,90.44,-56.93,-68.81,33.03,-93.04,117.98,-9.91,28.82,-31.61,-26.59,65.29,153.27,94.84
animals/horse_mpeg7-03,animals,targets/animals/horse_mpeg7-03.png,0.6338,0.5963,0.023,0.5632,10,2,3,0.2,111.8,0.0764,0.0667,1.3115,-8.05,28.16,0.10467,0.29754,animals/horse_mpeg7-03/horse_mpeg7-03_best.png,"[0.758611, -1.74533, 0.413201, -1.632078, 0.720252, 1.363712, -1.312584, -0.603159, 0.508907, 0.454687, -1.330281, 1.335074, -1.018089, -1.733557, -1.628971, 1.353019, 0.543574, 1.70056]",43.47,-100.0,23.67,-93.51,41.27,78.13,-75.21,-34.56,29.16,26.05,-76.22,76.49,-58.33,-99.33,-93.33,77.52,31.14,97.43
vehicles/carriage_mpeg7-04,vehicles,targets/vehicles/carriage_mpeg7-04.png,0.6321,0.5906,0.0244,0.5452,10,9,3,0.2,113.7,0.0455,0.0145,1.1192,-12.07,28.16,0.04776,0.39686,vehicles/carriage_mpeg7-04/carriage_mpeg7-04_best.png,"[-1.905029, -0.097211, 0.11928, -0.139559, 2.533717, 0.058784, -0.222135, 0.229959, 0.263405, 1.249337, -2.728079, -0.158093, 0.057571, -0.496032, 0.583124, -0.615052, -1.114038, 1.250736]",-109.15,-5.57,6.83,-8.0,145.17,3.37,-12.73,13.18,15.09,71.58,-156.31,-9.06,3.3,-28.42,33.41,-35.24,-63.83,71.66
objects/pencil_mpeg7-05,objects,targets/objects/pencil_mpeg7-05.png,0.6319,0.5834,0.0315,0.5341,10,7,3,0.2,110.8,0.0,0.0,1.2154,4.02,28.16,0.02774,0.54424,objects/pencil_mpeg7-05/pencil_mpeg7-05_best.png,"[0.007271, -0.691512, 0.75692, 0.126217, 2.756984, 1.078023, -0.049933, -0.535159, 0.522252, -0.176812, -1.859861, 1.325788, 0.881576, -1.22781, -1.536748, -0.472186, 1.462137, 1.666215]",0.42,-39.62,43.37,7.23,157.96,61.77,-2.86,-30.66,29.92,-10.13,-106.56,75.96,50.51,-70.35,-88.05,-27.05,83.77,95.47
abstract/device2_mpeg7-05,abstract,targets/abstract/device2_mpeg7-05.png,0.6311,0.6042,0.015,0.5744,10,6,3,0.2,113.2,0.3608,0.3084,0.9269,-8.05,24.14,0.11191,0.2209,abstract/device2_mpeg7-05/device2_mpeg7-05_best.png,"[-1.91986, -0.765191, 0.902979, -1.650106, 1.354738, 1.117796, -1.91986, -0.336252, 0.204539, 0.784673, 2.795756, 1.7392, 1.024637, -0.368737, 0.0006, 1.646879, 1.664306, 1.47928]",-110.0,-43.84,51.74,-94.54,77.62,64.04,-110.0,-19.27,11.72,44.96,160.19,99.65,58.71,-21.13,0.03,94.36,95.36,84.76
objects/pocket_mpeg7-01,objects,targets/objects/pocket_mpeg7-01.png,0.6282,0.6149,0.015,0.583,10,3,3,0.2,114.5,0.2352,0.2188,0.8308,-24.14,24.14,0.12339,0.26285,objects/pocket_mpeg7-01/pocket_mpeg7-01_best.png,"[1.018068, -0.687161, 0.347554, 1.211071, -1.142599, 0.281154, 1.149148, -1.079107, 0.323616, 0.193408, 1.519865, -0.174197, -0.064057, -0.511084, 0.803919, 1.599101, 2.064124, 0.486812]",58.33,-39.37,19.91,69.39,-65.47,16.11,65.84,-61.83,18.54,11.08,87.08,-9.98,-3.67,-29.28,46.06,91.62,118.27,27.89
abstract/device2_mpeg7-04,abstract,targets/abstract/device2_mpeg7-04.png,0.6254,0.5951,0.0141,0.5793,10,2,3,0.2,112.7,0.2336,0.198,0.9269,-12.07,24.14,0.18636,0.19072,abstract/device2_mpeg7-04/device2_mpeg7-04_best.png,"[0.216996, -0.431649, 1.329837, 0.343619, 0.237266, 0.7498, -1.000755, -1.225432, 0.225691, 1.397924, -0.387076, 1.39883, 0.39135, -1.74533, 0.506082, -1.089056, -1.67078, 1.47305]",12.43,-24.73,76.19,19.69,13.59,42.96,-57.34,-70.21,12.93,80.1,-22.18,80.15,22.42,-100.0,29.0,-62.4,-95.73,84.4
animals/lizzard_mpeg7-03,animals,targets/animals/lizzard_mpeg7-03.png,0.624,0.5901,0.0323,0.5225,10,3,3,0.2,112.1,0.1378,0.1225,1.1192,0.0,28.16,0.0961,0.19728,animals/lizzard_mpeg7-03/lizzard_mpeg7-03_best.png,"[-1.91986, -0.11421, -0.356937, 0.593556, 2.529615, 0.976498, -0.93554, -0.866225, 0.103168, 1.41392, 1.592858, 1.338154, -0.767654, -1.304497, -1.20885, 0.387558, 0.245615, 0.207019]",-110.0,-6.54,-20.45,34.01,144.94,55.95,-53.6,-49.63,5.91,81.01,91.26,76.67,-43.98,-74.74,-69.26,22.21,14.07,11.86
objects/spoon_mpeg7-03,objects,targets/objects/spoon_mpeg7-03.png,0.6234,0.5813,0.0311,0.5228,10,6,3,0.2,116.4,0.0,0.0,0.9269,-24.14,16.09,0.18259,0.16692,objects/spoon_mpeg7-03/spoon_mpeg7-03_best.png,"[1.366364, -1.550408, -1.212211, -1.188707, 2.626746, 0.447766, -1.911127, -0.91223, 1.120916, 1.040805, 1.027982, 1.034432, -0.087649, 0.140373, -1.029473, -0.043926, -1.042775, -0.118343]",78.29,-88.83,-69.45,-68.11,150.5,25.66,-109.5,-52.27,64.22,59.63,58.9,59.27,-5.02,8.04,-58.98,-2.52,-59.75,-6.78
letters_upper/W_dejavuserif-bold,letters_upper,targets/letters_upper/W_dejavuserif-bold.png,0.6223,0.5883,0.0244,0.5507,10,9,3,0.2,18563.3,0.1696,0.1113,1.0231,-20.11,28.16,0.1267,0.1683,letters_upper/W_dejavuserif-bold/W_dejavuserif-bold_best.png,"[-0.583675, -1.068147, 1.347825, -1.593137, -1.106689, -0.151048, -0.897468, 0.684413, -1.69, 1.105618, -2.015629, -0.151841, 1.191523, -0.926278, 0.105808, 1.657294, -1.038624, 1.338917]",-33.44,-61.2,77.22,-91.28,-63.41,-8.65,-51.42,39.21,-96.83,63.35,-115.49,-8.7,68.27,-53.07,6.06,94.96,-59.51,76.71
animals/lizzard_mpeg7-02,animals,targets/animals/lizzard_mpeg7-02.png,0.6219,0.5822,0.0237,0.5371,10,4,3,0.2,113.0,0.096,0.0872,0.7346,-28.16,28.16,0.11825,0.14509,animals/lizzard_mpeg7-02/lizzard_mpeg7-02_best.png,"[-1.734358, -1.642639, 1.573884, 1.046146, 0.073628, 1.398101, 0.900834, -1.030993, 0.120692, 0.996061, -1.54038, 0.276892, -1.748743, -1.134203, 0.522771, 1.60821, -2.112275, 0.019747]",-99.37,-94.12,90.18,59.94,4.22,80.11,51.61,-59.07,6.92,57.07,-88.26,15.86,-100.2,-64.99,29.95,92.14,-121.02,1.13
letters_upper/U_dejavuserif-bold,letters_upper,targets/letters_upper/U_dejavuserif-bold.png,0.6218,0.5922,0.0175,0.5652,10,5,3,0.2,114.1,0.1771,0.146,0.9269,12.07,24.14,0.23077,0.25701,letters_upper/U_dejavuserif-bold/U_dejavuserif-bold_best.png,"[1.612427, 0.068209, -0.823886, 0.675936, 1.379972, 0.997624, -0.77291, -1.74533, -1.69, 1.448358, -0.929728, -0.103604, -1.497801, -1.27196, -0.740957, 1.605226, 1.233605, 1.370448]",92.39,3.91,-47.21,38.73,79.07,57.16,-44.28,-100.0,-96.83,82.98,-53.27,-5.94,-85.82,-72.88,-42.45,91.97,70.68,78.52
letters_upper/E_dejavuserif-bold,letters_upper,targets/letters_upper/E_dejavuserif-bold.png,0.6214,0.5849,0.0242,0.5498,10,9,3,0.2,113.0,0.2375,0.2244,0.7346,4.02,28.16,0.25029,0.16279,letters_upper/E_dejavuserif-bold/E_dejavuserif-bold_best.png,"[1.352279, -1.606111, -0.044547, 1.332445, -1.343958, 1.74533, -1.044335, -1.74533, -1.69, 0.232159, -0.524305, 0.233508, 1.675556, -0.602528, 0.082693, 0.355673, 1.731007, 1.422843]",77.48,-92.02,-2.55,76.34,-77.0,100.0,-59.84,-100.0,-96.83,13.3,-30.04,13.38,96.0,-34.52,4.74,20.38,99.18,81.52
animals/lmfish_mpeg7-05,animals,targets/animals/lmfish_mpeg7-05.png,0.6186,0.5955,0.0184,0.5579,10,5,3,0.2,117.8,0.0,0.0,1.2154,-8.05,28.16,0.05367,0.32765,animals/lmfish_mpeg7-05/lmfish_mpeg7-05_best.png,"[-0.911307, -1.018225, -1.69, -0.615112, 1.891404, 0.063745, -0.059389, -0.292398, 0.747215, -0.740247, 1.86345, 0.73701, 0.53675, -0.551884, 1.225163, -0.807196, 1.599215, 0.239589]",-52.21,-58.34,-96.83,-35.24,108.37,3.65,-3.4,-16.75,42.81,-42.41,106.77,42.23,30.75,-31.62,70.2,-46.25,91.63,13.73
abstract/device7_mpeg7-01,abstract,targets/abstract/device7_mpeg7-01.png,0.6133,0.5927,0.0145,0.5638,10,1,3,0.2,114.7,0.2569,0.2354,0.9269,-4.02,28.16,0.06503,0.21026,abstract/device7_mpeg7-01/device7_mpeg7-01_best.png,"[1.197553, -1.74533, 0.328855, 1.08911, 2.428016, 0.343572, -1.914564, -0.246536, -0.206952, 1.283296, 2.305239, 0.373637, -1.91986, -1.314367, -1.69, -1.089237, 2.506018, 0.927649]",68.61,-100.0,18.84,62.4,139.12,19.69,-109.7,-14.13,-11.86,73.53,132.08,21.41,-110.0,-75.31,-96.83,-62.41,143.58,53.15
